[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hMinimumConnectivity,Cost, 17279.31473196525, Score, 38.5,sDepthFirstSearchLowCost,Cost, 509.50965479387656, Score, -45.666666666666664, PathLength, 136.0,sLeastConnectedFirst,Cost, 515.985495829571, Score, -31.333333333333336, PathLength, 93.0,
hRandomSet,Cost, 273.58499454144555, Score, 33.833333333333336,sDepthFirstSearchLowCost,Cost, 361.35103567658103, Score, -37.333333333333336, PathLength, 111.0,sLeastConnectedFirst,Cost, 430.16651932899714, Score, -30.333333333333336, PathLength, 90.0,
hRandomSet,Cost, 354.7242459776114, Score, 20.5,sDepthFirstSearchLowCost,Cost, 188.23289049580148, Score, -26.333333333333332, PathLength, 78.0,sLeastConnectedFirst,Cost, 201.44348570379108, Score, -14.666666666666666, PathLength, 43.0,
hRandomSet,Cost, 238.7324754864069, Score, 33.33333333333333,sDepthFirstSearchLowCost,Cost, 293.1908793570561, Score, -33.666666666666664, PathLength, 100.0,sLeastConnectedFirst,Cost, 501.94879755898387, Score, -33.0, PathLength, 98.0,
hMinimumConnectivity,Cost, 11481.06458141898, Score, 47.166666666666664,sDepthFirstSearchLowCost,Cost, 523.3917252150984, Score, -64.33333333333333, PathLength, 192.0,sLeastConnectedFirst,Cost, 370.5129589959715, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 3358.171558310235, Score, 36.5,sDepthFirstSearchLowCost,Cost, 594.2827073501072, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 244.0139037433155, Score, -16.666666666666664, PathLength, 49.0,
hRandomSet,Cost, 116.35840743441601, Score, 27.666666666666664,sDepthFirstSearchLowCost,Cost, 159.1421999161118, Score, -22.333333333333332, PathLength, 66.0,sLeastConnectedFirst,Cost, 478.94629659214564, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 121.76060106100482, Score, 25.5,sDepthFirstSearchLowCost,Cost, 157.02513415110118, Score, -22.333333333333332, PathLength, 66.0,sLeastConnectedFirst,Cost, 399.1482444788924, Score, -28.666666666666668, PathLength, 85.0,
hMinimumConnectivity,Cost, 4691.545183158788, Score, 38.66666666666667,sDepthFirstSearchLowCost,Cost, 634.9984055726981, Score, -60.333333333333336, PathLength, 180.0,sLeastConnectedFirst,Cost, 244.34882269254337, Score, -17.0, PathLength, 50.0,
hMinimumConnectivity,Cost, 10086.153838545973, Score, 45.166666666666664,sDepthFirstSearchLowCost,Cost, 693.796606157171, Score, -64.33333333333333, PathLength, 192.0,sLeastConnectedFirst,Cost, 414.02095045350427, Score, -26.0, PathLength, 77.0,
hMinimumConnectivity,Cost, 2766.8601875464983, Score, 34.333333333333336,sDepthFirstSearchLowCost,Cost, 503.40961492429244, Score, -54.0, PathLength, 161.0,sLeastConnectedFirst,Cost, 195.8965230344562, Score, -14.666666666666666, PathLength, 43.0,
hRandomSet,Cost, 134.67171569166902, Score, 31.0,sDepthFirstSearchLowCost,Cost, 236.08768728853138, Score, -28.000000000000004, PathLength, 83.0,sLeastConnectedFirst,Cost, 472.5713836876173, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 22448.252404283954, Score, 35.0,sDepthFirstSearchLowCost,Cost, 597.1373779321406, Score, -55.333333333333336, PathLength, 165.0,sLeastConnectedFirst,Cost, 236.81600513137343, Score, -14.666666666666666, PathLength, 43.0,
hMinimumConnectivity,Cost, 7150.634486315043, Score, 39.83333333333333,sDepthFirstSearchLowCost,Cost, 567.3587910353973, Score, -52.33333333333333, PathLength, 156.0,sLeastConnectedFirst,Cost, 394.86326620731853, Score, -27.333333333333332, PathLength, 81.0,
hMinimumConnectivity,Cost, 23766.857361575378, Score, 38.0,sDepthFirstSearchLowCost,Cost, 435.69211251364817, Score, -44.0, PathLength, 131.0,sLeastConnectedFirst,Cost, 440.5974893066767, Score, -32.0, PathLength, 95.0,
hRandomSet,Cost, 141.51209918618514, Score, 46.333333333333336,sDepthFirstSearchLowCost,Cost, 491.87968290150826, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 583.8544005651215, Score, -41.0, PathLength, 122.0,
hRandomSet,Cost, 276.3438429898215, Score, 31.166666666666664,sDepthFirstSearchLowCost,Cost, 232.24218006057856, Score, -29.666666666666668, PathLength, 88.0,sLeastConnectedFirst,Cost, 438.05419772386955, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 24658.754329352054, Score, 39.16666666666667,sDepthFirstSearchLowCost,Cost, 572.9482049962872, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 404.18301647359914, Score, -26.666666666666668, PathLength, 79.0,
hRandomSet,Cost, 163.84797726866552, Score, 35.833333333333336,sDepthFirstSearchLowCost,Cost, 431.55956354060885, Score, -43.333333333333336, PathLength, 129.0,sLeastConnectedFirst,Cost, 411.2907316010369, Score, -28.333333333333332, PathLength, 84.0,
hRandomSet,Cost, 160.38994139596, Score, 30.5,sDepthFirstSearchLowCost,Cost, 270.6322210620267, Score, -31.333333333333336, PathLength, 93.0,sLeastConnectedFirst,Cost, 470.2896542646403, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 13044.476338899889, Score, 45.166666666666664,sDepthFirstSearchLowCost,Cost, 588.550459004928, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 489.78728898498025, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 4898.839486381352, Score, 38.833333333333336,sDepthFirstSearchLowCost,Cost, 601.2456792510261, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 343.9360818033205, Score, -22.666666666666664, PathLength, 67.0,
hMinimumConnectivity,Cost, 13321.287922048712, Score, 41.833333333333336,sDepthFirstSearchLowCost,Cost, 547.2183727509755, Score, -59.66666666666667, PathLength, 178.0,sLeastConnectedFirst,Cost, 328.7140545810351, Score, -24.0, PathLength, 71.0,
hRandomSet,Cost, 92.22238874933046, Score, 33.166666666666664,sDepthFirstSearchLowCost,Cost, 307.90222632433887, Score, -33.33333333333333, PathLength, 99.0,sLeastConnectedFirst,Cost, 536.1063545102775, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 492.3705706155426, Score, 34.5,sDepthFirstSearchLowCost,Cost, 311.508060167707, Score, -33.666666666666664, PathLength, 100.0,sLeastConnectedFirst,Cost, 515.091247463531, Score, -35.333333333333336, PathLength, 105.0,
hMinimumConnectivity,Cost, 23732.170503404377, Score, 37.166666666666664,sDepthFirstSearchLowCost,Cost, 619.3310713897504, Score, -59.0, PathLength, 176.0,sLeastConnectedFirst,Cost, 236.43281801283916, Score, -15.333333333333332, PathLength, 45.0,
hMinimumConnectivity,Cost, 3319.008093829714, Score, 38.666666666666664,sDepthFirstSearchLowCost,Cost, 515.4316509444898, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 413.8986313773495, Score, -27.666666666666668, PathLength, 82.0,
hRandomSet,Cost, 93.08249857475191, Score, 29.333333333333336,sDepthFirstSearchLowCost,Cost, 248.1545776717129, Score, -28.333333333333332, PathLength, 84.0,sLeastConnectedFirst,Cost, 454.73540270303425, Score, -30.333333333333336, PathLength, 90.0,
hRandomSet,Cost, 328.31089353542734, Score, 34.833333333333336,sDepthFirstSearchLowCost,Cost, 285.02779161171054, Score, -34.0, PathLength, 101.0,sLeastConnectedFirst,Cost, 525.6364800322195, Score, -35.66666666666667, PathLength, 106.0,
hRandomSet,Cost, 208.14676119052646, Score, 28.333333333333332,sDepthFirstSearchLowCost,Cost, 182.51283558761745, Score, -24.0, PathLength, 71.0,sLeastConnectedFirst,Cost, 447.51732074862974, Score, -32.666666666666664, PathLength, 97.0,
hRandomSet,Cost, 197.4819898180856, Score, 28.333333333333332,sDepthFirstSearchLowCost,Cost, 154.92669372089233, Score, -22.666666666666664, PathLength, 67.0,sLeastConnectedFirst,Cost, 449.4986971804282, Score, -34.0, PathLength, 101.0,
hRandomSet,Cost, 240.86494394398017, Score, 24.333333333333336,sDepthFirstSearchLowCost,Cost, 210.30192447130062, Score, -24.0, PathLength, 71.0,sLeastConnectedFirst,Cost, 396.93860856260966, Score, -24.666666666666668, PathLength, 73.0,
hMinimumConnectivity,Cost, 14246.85286078029, Score, 47.16666666666667,sDepthFirstSearchLowCost,Cost, 628.019606196266, Score, -61.66666666666667, PathLength, 184.0,sLeastConnectedFirst,Cost, 502.1903219044085, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 11704.545394770323, Score, 28.0,sDepthFirstSearchLowCost,Cost, 166.54709227831003, Score, -25.0, PathLength, 74.0,sLeastConnectedFirst,Cost, 477.36048009633765, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 260.037276617521, Score, 36.5,sDepthFirstSearchLowCost,Cost, 515.7415780605892, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 426.9730543874321, Score, -25.666666666666664, PathLength, 76.0,
hRandomSet,Cost, 319.76408960894304, Score, 33.33333333333333,sDepthFirstSearchLowCost,Cost, 346.5626931900443, Score, -33.0, PathLength, 98.0,sLeastConnectedFirst,Cost, 513.2364229783701, Score, -33.666666666666664, PathLength, 100.0,
hRandomSet,Cost, 185.07018756942162, Score, 23.5,sDepthFirstSearchLowCost,Cost, 139.0239395681007, Score, -22.333333333333332, PathLength, 66.0,sLeastConnectedFirst,Cost, 353.60163246591253, Score, -24.666666666666668, PathLength, 73.0,
hRandomSet,Cost, 110.57800597475317, Score, 31.666666666666664,sDepthFirstSearchLowCost,Cost, 205.7119538628258, Score, -31.0, PathLength, 92.0,sLeastConnectedFirst,Cost, 467.2264006731464, Score, -32.33333333333333, PathLength, 96.0,
hRandomSet,Cost, 160.00251185845926, Score, 27.333333333333336,sDepthFirstSearchLowCost,Cost, 110.04408946537993, Score, -19.333333333333332, PathLength, 57.0,sLeastConnectedFirst,Cost, 526.46740249295, Score, -35.333333333333336, PathLength, 105.0,
hMinimumConnectivity,Cost, 7022.282624103767, Score, 33.333333333333336,sDepthFirstSearchLowCost,Cost, 450.43003149294407, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 219.45694310620797, Score, -15.666666666666668, PathLength, 46.0,
hMinimumConnectivity,Cost, 18430.281879263614, Score, 41.333333333333336,sDepthFirstSearchLowCost,Cost, 558.8399927044886, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 345.80191957132143, Score, -26.333333333333332, PathLength, 78.0,
hRandomSet,Cost, 115.52725831858757, Score, 35.333333333333336,sDepthFirstSearchLowCost,Cost, 433.17903036221776, Score, -43.333333333333336, PathLength, 129.0,sLeastConnectedFirst,Cost, 393.72075473072323, Score, -27.333333333333332, PathLength, 81.0,
hRandomSet,Cost, 237.63766998603387, Score, 32.833333333333336,sDepthFirstSearchLowCost,Cost, 480.0683509328478, Score, -42.0, PathLength, 125.0,sLeastConnectedFirst,Cost, 383.71794405864404, Score, -23.666666666666668, PathLength, 70.0,
hMinimumConnectivity,Cost, 8122.7750766804975, Score, 36.666666666666664,sDepthFirstSearchLowCost,Cost, 456.48188143804373, Score, -44.0, PathLength, 131.0,sLeastConnectedFirst,Cost, 420.77569138123505, Score, -29.333333333333332, PathLength, 87.0,
hRandomSet,Cost, 207.242015362035, Score, 25.666666666666664,sDepthFirstSearchLowCost,Cost, 88.53717406888289, Score, -17.666666666666668, PathLength, 52.0,sLeastConnectedFirst,Cost, 481.782478937448, Score, -33.666666666666664, PathLength, 100.0,
hMinimumConnectivity,Cost, 18537.255450900517, Score, 33.5,sDepthFirstSearchLowCost,Cost, 472.7253193673513, Score, -44.666666666666664, PathLength, 133.0,sLeastConnectedFirst,Cost, 336.96769168138013, Score, -22.333333333333332, PathLength, 66.0,
hMinimumConnectivity,Cost, 11730.594045893604, Score, 44.5,sDepthFirstSearchLowCost,Cost, 622.8699400477657, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 471.076266798586, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 3130.8615500959436, Score, 48.5,sDepthFirstSearchLowCost,Cost, 618.2581017924892, Score, -64.0, PathLength, 191.0,sLeastConnectedFirst,Cost, 486.9486753530859, Score, -33.0, PathLength, 98.0,
hMinimumConnectivity,Cost, 14865.824673237095, Score, 41.16666666666667,sDepthFirstSearchLowCost,Cost, 540.1608262218563, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 387.7073914901171, Score, -27.333333333333332, PathLength, 81.0,
hMinimumConnectivity,Cost, 1516.0460217146158, Score, 44.83333333333333,sDepthFirstSearchLowCost,Cost, 621.6760676928658, Score, -64.33333333333333, PathLength, 192.0,sLeastConnectedFirst,Cost, 352.2595233586913, Score, -25.333333333333336, PathLength, 75.0,
hMinimumConnectivity,Cost, 14984.19449728443, Score, 38.166666666666664,sDepthFirstSearchLowCost,Cost, 526.030826861639, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 398.66061988629934, Score, -26.666666666666668, PathLength, 79.0,
hRandomSet,Cost, 157.43773781100262, Score, 34.0,sDepthFirstSearchLowCost,Cost, 453.7532568768081, Score, -42.333333333333336, PathLength, 126.0,sLeastConnectedFirst,Cost, 336.293098395167, Score, -25.666666666666664, PathLength, 76.0,
hMinimumConnectivity,Cost, 15067.46976563529, Score, 44.5,sDepthFirstSearchLowCost,Cost, 491.735836633364, Score, -54.0, PathLength, 161.0,sLeastConnectedFirst,Cost, 517.4682770568991, Score, -35.0, PathLength, 104.0,
hRandomSet,Cost, 135.10311479092763, Score, 28.833333333333336,sDepthFirstSearchLowCost,Cost, 214.32914809294797, Score, -26.666666666666668, PathLength, 79.0,sLeastConnectedFirst,Cost, 494.2708291706498, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 135.8491038955393, Score, 25.5,sDepthFirstSearchLowCost,Cost, 145.72784380318822, Score, -20.0, PathLength, 59.0,sLeastConnectedFirst,Cost, 436.80911927050283, Score, -31.0, PathLength, 92.0,
hMinimumConnectivity,Cost, 15326.789311098299, Score, 48.66666666666667,sDepthFirstSearchLowCost,Cost, 553.8219971417066, Score, -61.0, PathLength, 182.0,sLeastConnectedFirst,Cost, 527.0684489604959, Score, -36.333333333333336, PathLength, 108.0,
hMinimumConnectivity,Cost, 15963.40140359004, Score, 37.66666666666667,sDepthFirstSearchLowCost,Cost, 507.4698146436876, Score, -48.66666666666667, PathLength, 145.0,sLeastConnectedFirst,Cost, 402.53838354596667, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 2757.241299514093, Score, 42.83333333333333,sDepthFirstSearchLowCost,Cost, 711.0437332672738, Score, -58.666666666666664, PathLength, 175.0,sLeastConnectedFirst,Cost, 463.9144431275399, Score, -27.0, PathLength, 80.0,
hMinimumConnectivity,Cost, 17647.46822156829, Score, 36.0,sDepthFirstSearchLowCost,Cost, 576.6767631567966, Score, -56.99999999999999, PathLength, 170.0,sLeastConnectedFirst,Cost, 201.8388259065868, Score, -15.0, PathLength, 44.0,
hRandomSet,Cost, 94.13820578287975, Score, 44.333333333333336,sDepthFirstSearchLowCost,Cost, 556.8886298485526, Score, -56.00000000000001, PathLength, 167.0,sLeastConnectedFirst,Cost, 479.1573335462502, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 12523.14803174261, Score, 30.166666666666668,sDepthFirstSearchLowCost,Cost, 402.7394855969206, Score, -39.0, PathLength, 116.0,sLeastConnectedFirst,Cost, 326.89813484375003, Score, -21.333333333333336, PathLength, 63.0,
hMinimumConnectivity,Cost, 23380.78035893324, Score, 37.66666666666667,sDepthFirstSearchLowCost,Cost, 379.69951837285964, Score, -45.0, PathLength, 134.0,sLeastConnectedFirst,Cost, 394.1641907569748, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 2217.7417760677868, Score, 44.833333333333336,sDepthFirstSearchLowCost,Cost, 633.6323577976593, Score, -63.0, PathLength, 188.0,sLeastConnectedFirst,Cost, 378.3678846030905, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 14327.156553282925, Score, 30.333333333333336,sDepthFirstSearchLowCost,Cost, 440.08591625589463, Score, -43.333333333333336, PathLength, 129.0,sLeastConnectedFirst,Cost, 274.4662456789011, Score, -17.333333333333336, PathLength, 51.0,
hMinimumConnectivity,Cost, 7202.2859662240335, Score, 40.0,sDepthFirstSearchLowCost,Cost, 351.62839451747664, Score, -39.666666666666664, PathLength, 118.0,sLeastConnectedFirst,Cost, 573.9654108760686, Score, -40.33333333333333, PathLength, 120.0,
hMinimumConnectivity,Cost, 4382.0567466053, Score, 37.0,sDepthFirstSearchLowCost,Cost, 477.64594946384807, Score, -48.0, PathLength, 143.0,sLeastConnectedFirst,Cost, 340.94768156993337, Score, -26.0, PathLength, 77.0,
hMinimumConnectivity,Cost, 3683.938777292071, Score, 35.83333333333333,sDepthFirstSearchLowCost,Cost, 378.39924559851653, Score, -39.0, PathLength, 116.0,sLeastConnectedFirst,Cost, 453.4751309390581, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 10465.545367333645, Score, 34.833333333333336,sDepthFirstSearchLowCost,Cost, 438.9120586595091, Score, -43.0, PathLength, 128.0,sLeastConnectedFirst,Cost, 376.9207166815125, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 4626.736414709699, Score, 36.333333333333336,sDepthFirstSearchLowCost,Cost, 417.44689537535703, Score, -48.0, PathLength, 143.0,sLeastConnectedFirst,Cost, 359.0134726465306, Score, -24.666666666666668, PathLength, 73.0,
hRandomSet,Cost, 84.0631793865472, Score, 37.5,sDepthFirstSearchLowCost,Cost, 348.87833086244706, Score, -37.333333333333336, PathLength, 111.0,sLeastConnectedFirst,Cost, 543.9378570985921, Score, -37.666666666666664, PathLength, 112.0,
hMinimumConnectivity,Cost, 23479.42138090114, Score, 38.0,sDepthFirstSearchLowCost,Cost, 641.8785424803852, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 288.75336882576045, Score, -18.333333333333332, PathLength, 54.0,
hMinimumConnectivity,Cost, 9628.627601472273, Score, 42.5,sDepthFirstSearchLowCost,Cost, 573.7124203238255, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 486.3616184848768, Score, -33.33333333333333, PathLength, 99.0,
hRandomSet,Cost, 242.5880659253741, Score, 32.66666666666667,sDepthFirstSearchLowCost,Cost, 340.6010889886537, Score, -37.333333333333336, PathLength, 111.0,sLeastConnectedFirst,Cost, 408.0206405012375, Score, -28.000000000000004, PathLength, 83.0,
hMinimumConnectivity,Cost, 2356.3768448661863, Score, 43.5,sDepthFirstSearchLowCost,Cost, 575.2212866077022, Score, -59.66666666666667, PathLength, 178.0,sLeastConnectedFirst,Cost, 397.3862372911188, Score, -27.333333333333332, PathLength, 81.0,
hRandomSet,Cost, 383.9569835835384, Score, 23.0,sDepthFirstSearchLowCost,Cost, 195.1413704946478, Score, -24.0, PathLength, 71.0,sLeastConnectedFirst,Cost, 312.8552732396587, Score, -22.0, PathLength, 65.0,
hMinimumConnectivity,Cost, 4571.071754730611, Score, 39.5,sDepthFirstSearchLowCost,Cost, 517.1318048244776, Score, -53.666666666666664, PathLength, 160.0,sLeastConnectedFirst,Cost, 360.98224872585206, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 170.2682084506509, Score, 28.333333333333332,sDepthFirstSearchLowCost,Cost, 197.62996589876977, Score, -28.333333333333332, PathLength, 84.0,sLeastConnectedFirst,Cost, 359.96771827087844, Score, -28.333333333333332, PathLength, 84.0,
hMinimumConnectivity,Cost, 22246.346988714056, Score, 38.33333333333333,sDepthFirstSearchLowCost,Cost, 428.0866859475357, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 465.326021754164, Score, -31.333333333333336, PathLength, 93.0,
