[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][MostConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 231.15652178592728, Score, 44.5,sDepthFirstSearchLowCost,Cost, 343.89862580447885, Score, -38.666666666666664, PathLength, 115.0,sMostConnectedFirst,Cost, 761.6485889281018, Score, -50.33333333333333, PathLength, 150.0,
hRandomSet,Cost, 176.9163205162298, Score, 28.0,sDepthFirstSearchLowCost,Cost, 237.90233258982428, Score, -29.333333333333332, PathLength, 87.0,sMostConnectedFirst,Cost, 420.60918866338665, Score, -26.666666666666668, PathLength, 79.0,
hRandomSet,Cost, 175.80208446232433, Score, 23.166666666666664,sDepthFirstSearchLowCost,Cost, 213.58928946044026, Score, -23.333333333333332, PathLength, 69.0,sMostConnectedFirst,Cost, 390.5852827339522, Score, -23.0, PathLength, 68.0,
hRandomSet,Cost, 197.07787579676406, Score, 30.5,sDepthFirstSearchLowCost,Cost, 309.4632383206627, Score, -35.333333333333336, PathLength, 105.0,sMostConnectedFirst,Cost, 392.11954672073404, Score, -25.666666666666664, PathLength, 76.0,
hMinimumConnectivity,Cost, 14766.26254825696, Score, 116.16666666666666,sDepthFirstSearchLowCost,Cost, 696.7017458875245, Score, -60.66666666666667, PathLength, 181.0,sMostConnectedFirst,Cost, 2586.2294615077685, Score, -171.66666666666666, PathLength, 514.0,
hMinimumConnectivity,Cost, 23147.034385630905, Score, 54.833333333333336,sDepthFirstSearchLowCost,Cost, 522.4534264774152, Score, -49.0, PathLength, 146.0,sMostConnectedFirst,Cost, 917.5572004619387, Score, -60.66666666666667, PathLength, 181.0,
hRandomSet,Cost, 286.3108162432507, Score, 64.33333333333333,sDepthFirstSearchLowCost,Cost, 288.66450463376714, Score, -37.0, PathLength, 110.0,sMostConnectedFirst,Cost, 1355.5850118921821, Score, -91.66666666666666, PathLength, 274.0,
hRandomSet,Cost, 264.9528515793388, Score, 44.666666666666664,sDepthFirstSearchLowCost,Cost, 598.5218810469568, Score, -56.666666666666664, PathLength, 169.0,sMostConnectedFirst,Cost, 432.8433157465452, Score, -32.666666666666664, PathLength, 97.0,
hRandomSet,Cost, 199.42416565081558, Score, 43.833333333333336,sDepthFirstSearchLowCost,Cost, 421.37989557972026, Score, -42.66666666666667, PathLength, 127.0,sMostConnectedFirst,Cost, 675.9993813380462, Score, -45.0, PathLength, 134.0,
hRandomSet,Cost, 181.6365020981511, Score, 32.5,sDepthFirstSearchLowCost,Cost, 381.4962531547514, Score, -40.33333333333333, PathLength, 120.0,sMostConnectedFirst,Cost, 400.1967481233904, Score, -24.666666666666668, PathLength, 73.0,
hMinimumConnectivity,Cost, 29707.202351385866, Score, 55.83333333333333,sDepthFirstSearchLowCost,Cost, 565.666804813552, Score, -53.666666666666664, PathLength, 160.0,sMostConnectedFirst,Cost, 893.9651115180578, Score, -57.99999999999999, PathLength, 173.0,
hRandomSet,Cost, 158.9102805433356, Score, 26.166666666666664,sDepthFirstSearchLowCost,Cost, 185.20868354003983, Score, -25.0, PathLength, 74.0,sMostConnectedFirst,Cost, 454.0661572617612, Score, -27.333333333333332, PathLength, 81.0,
hRandomSet,Cost, 150.88446525187183, Score, 46.33333333333333,sDepthFirstSearchLowCost,Cost, 522.3754635704715, Score, -45.666666666666664, PathLength, 136.0,sMostConnectedFirst,Cost, 687.4774503639904, Score, -47.0, PathLength, 140.0,
hMinimumConnectivity,Cost, 17860.63584939052, Score, 69.33333333333334,sDepthFirstSearchLowCost,Cost, 657.2656425634799, Score, -61.66666666666667, PathLength, 184.0,sMostConnectedFirst,Cost, 1157.9146547365833, Score, -77.0, PathLength, 230.0,
hRandomSet,Cost, 257.942532730149, Score, 31.666666666666668,sDepthFirstSearchLowCost,Cost, 289.23195888591164, Score, -33.0, PathLength, 98.0,sMostConnectedFirst,Cost, 424.60108525770505, Score, -30.333333333333336, PathLength, 90.0,
hRandomSet,Cost, 219.99946593355452, Score, 36.5,sDepthFirstSearchLowCost,Cost, 427.2911398811449, Score, -38.666666666666664, PathLength, 115.0,sMostConnectedFirst,Cost, 487.5482949372567, Score, -34.333333333333336, PathLength, 102.0,
hRandomSet,Cost, 180.13427003182989, Score, 22.0,sDepthFirstSearchLowCost,Cost, 183.03353907325217, Score, -25.0, PathLength, 74.0,sMostConnectedFirst,Cost, 237.3236202949045, Score, -19.0, PathLength, 56.0,
hMinimumConnectivity,Cost, 3579.5251019645566, Score, 61.166666666666664,sDepthFirstSearchLowCost,Cost, 591.9550546721495, Score, -51.33333333333333, PathLength, 153.0,sMostConnectedFirst,Cost, 1079.92988815304, Score, -71.0, PathLength, 212.0,
hMinimumConnectivity,Cost, 1956.0726471065816, Score, 85.0,sDepthFirstSearchLowCost,Cost, 458.8438006396199, Score, -44.666666666666664, PathLength, 133.0,sMostConnectedFirst,Cost, 1829.2264654996218, Score, -125.33333333333334, PathLength, 375.0,
hRandomSet,Cost, 1722.550939642466, Score, 134.0,sDepthFirstSearchLowCost,Cost, 462.0150387578283, Score, -46.666666666666664, PathLength, 139.0,sMostConnectedFirst,Cost, 3264.1666906824603, Score, -221.33333333333334, PathLength, 663.0,
hRandomSet,Cost, 204.3599185009109, Score, 27.666666666666664,sDepthFirstSearchLowCost,Cost, 288.02741983864024, Score, -32.666666666666664, PathLength, 97.0,sMostConnectedFirst,Cost, 394.04462078508396, Score, -22.666666666666664, PathLength, 67.0,
hRandomSet,Cost, 534.0554685271612, Score, 26.833333333333336,sDepthFirstSearchLowCost,Cost, 165.472037045969, Score, -24.333333333333336, PathLength, 72.0,sMostConnectedFirst,Cost, 513.6099778934193, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 18417.79972363034, Score, 67.5,sDepthFirstSearchLowCost,Cost, 515.6778931282773, Score, -43.666666666666664, PathLength, 130.0,sMostConnectedFirst,Cost, 1438.7999040533723, Score, -91.33333333333333, PathLength, 273.0,
hRandomSet,Cost, 232.54524397595924, Score, 35.666666666666664,sDepthFirstSearchLowCost,Cost, 184.30217518368465, Score, -26.333333333333332, PathLength, 78.0,sMostConnectedFirst,Cost, 656.1943264209798, Score, -45.0, PathLength, 134.0,
hMinimumConnectivity,Cost, 11222.860979442614, Score, 68.33333333333333,sDepthFirstSearchLowCost,Cost, 510.962971330693, Score, -56.00000000000001, PathLength, 167.0,sMostConnectedFirst,Cost, 1209.7346999660042, Score, -80.66666666666666, PathLength, 241.0,
hRandomSet,Cost, 253.44841077825373, Score, 28.166666666666664,sDepthFirstSearchLowCost,Cost, 149.8962387304386, Score, -20.333333333333332, PathLength, 60.0,sMostConnectedFirst,Cost, 526.9619812542414, Score, -36.0, PathLength, 107.0,
hMinimumConnectivity,Cost, 16810.241807461887, Score, 66.83333333333334,sDepthFirstSearchLowCost,Cost, 533.8908320846651, Score, -60.66666666666667, PathLength, 181.0,sMostConnectedFirst,Cost, 1029.3183950528091, Score, -73.0, PathLength, 218.0,
hRandomSet,Cost, 231.3152788531149, Score, 66.83333333333334,sDepthFirstSearchLowCost,Cost, 666.619710872288, Score, -63.66666666666667, PathLength, 190.0,sMostConnectedFirst,Cost, 998.7605456598699, Score, -70.0, PathLength, 209.0,
hRandomSet,Cost, 209.66519365374816, Score, 34.166666666666664,sDepthFirstSearchLowCost,Cost, 367.8979882371177, Score, -39.0, PathLength, 116.0,sMostConnectedFirst,Cost, 422.8280567194514, Score, -29.333333333333332, PathLength, 87.0,
hRandomSet,Cost, 146.6626228776015, Score, 37.666666666666664,sDepthFirstSearchLowCost,Cost, 506.1558554192964, Score, -48.0, PathLength, 143.0,sMostConnectedFirst,Cost, 378.2039723156335, Score, -27.333333333333332, PathLength, 81.0,
hMinimumConnectivity,Cost, 18111.138497718097, Score, 63.16666666666667,sDepthFirstSearchLowCost,Cost, 534.6595021952295, Score, -53.333333333333336, PathLength, 159.0,sMostConnectedFirst,Cost, 1029.9149552344522, Score, -73.0, PathLength, 218.0,
hMinimumConnectivity,Cost, 15427.050666919557, Score, 49.666666666666664,sDepthFirstSearchLowCost,Cost, 536.3992243025907, Score, -55.666666666666664, PathLength, 166.0,sMostConnectedFirst,Cost, 635.9532866280217, Score, -43.666666666666664, PathLength, 130.0,
hRandomSet,Cost, 227.78808225241593, Score, 34.333333333333336,sDepthFirstSearchLowCost,Cost, 438.6673342463725, Score, -41.333333333333336, PathLength, 123.0,sMostConnectedFirst,Cost, 445.53734082429287, Score, -27.333333333333332, PathLength, 81.0,
hMinimumConnectivity,Cost, 7490.793194869102, Score, 55.83333333333333,sDepthFirstSearchLowCost,Cost, 513.1104608497596, Score, -43.666666666666664, PathLength, 130.0,sMostConnectedFirst,Cost, 1027.5953887321143, Score, -68.0, PathLength, 203.0,
hRandomSet,Cost, 385.4717184076673, Score, 51.83333333333333,sDepthFirstSearchLowCost,Cost, 471.57686577179857, Score, -43.666666666666664, PathLength, 130.0,sMostConnectedFirst,Cost, 894.4319712468372, Score, -60.0, PathLength, 179.0,
hMinimumConnectivity,Cost, 4621.30036589638, Score, 56.333333333333336,sDepthFirstSearchLowCost,Cost, 426.9365343877704, Score, -48.66666666666667, PathLength, 145.0,sMostConnectedFirst,Cost, 931.1733197373712, Score, -64.0, PathLength, 191.0,
hRandomSet,Cost, 170.57891668900925, Score, 28.333333333333336,sDepthFirstSearchLowCost,Cost, 234.49911815612668, Score, -25.333333333333336, PathLength, 75.0,sMostConnectedFirst,Cost, 452.50581244482754, Score, -31.333333333333336, PathLength, 93.0,
hRandomSet,Cost, 230.29610891255118, Score, 36.0,sDepthFirstSearchLowCost,Cost, 308.98180563081115, Score, -36.0, PathLength, 107.0,sMostConnectedFirst,Cost, 524.3178424467918, Score, -36.0, PathLength, 107.0,
hMinimumConnectivity,Cost, 17537.910202914005, Score, 83.0,sDepthFirstSearchLowCost,Cost, 639.0851891831986, Score, -65.33333333333333, PathLength, 195.0,sMostConnectedFirst,Cost, 1517.3093081292461, Score, -100.66666666666666, PathLength, 301.0,
hMinimumConnectivity,Cost, 20014.0732815831, Score, 55.166666666666664,sDepthFirstSearchLowCost,Cost, 557.2481075624172, Score, -52.666666666666664, PathLength, 157.0,sMostConnectedFirst,Cost, 919.8211577688467, Score, -57.666666666666664, PathLength, 172.0,
hMinimumConnectivity,Cost, 29049.306299491607, Score, 63.83333333333333,sDepthFirstSearchLowCost,Cost, 595.5041791380312, Score, -58.666666666666664, PathLength, 175.0,sMostConnectedFirst,Cost, 1036.0644869676646, Score, -69.0, PathLength, 206.0,
hMinimumConnectivity,Cost, 18766.332998095902, Score, 54.5,sDepthFirstSearchLowCost,Cost, 564.1101735797073, Score, -63.33333333333333, PathLength, 189.0,sMostConnectedFirst,Cost, 675.4545730581395, Score, -45.666666666666664, PathLength, 136.0,
hRandomSet,Cost, 237.16531212917408, Score, 38.5,sDepthFirstSearchLowCost,Cost, 476.69022002178406, Score, -41.66666666666667, PathLength, 124.0,sMostConnectedFirst,Cost, 559.0119739576525, Score, -35.333333333333336, PathLength, 105.0,
hRandomSet,Cost, 193.9724763942839, Score, 47.666666666666664,sDepthFirstSearchLowCost,Cost, 259.78447638865066, Score, -30.0, PathLength, 89.0,sMostConnectedFirst,Cost, 959.5836704520285, Score, -65.33333333333333, PathLength, 195.0,
hRandomSet,Cost, 175.15740543762794, Score, 17.666666666666668,sDepthFirstSearchLowCost,Cost, 148.01053775611095, Score, -21.0, PathLength, 62.0,sMostConnectedFirst,Cost, 194.32103000651438, Score, -14.333333333333334, PathLength, 42.0,
hRandomSet,Cost, 193.76445792801874, Score, 26.333333333333332,sDepthFirstSearchLowCost,Cost, 139.00336950139064, Score, -22.0, PathLength, 65.0,sMostConnectedFirst,Cost, 498.7231728664037, Score, -30.666666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 3706.5964322514046, Score, 104.0,sDepthFirstSearchLowCost,Cost, 707.9625721481599, Score, -62.66666666666667, PathLength, 187.0,sMostConnectedFirst,Cost, 2211.047554835042, Score, -145.33333333333334, PathLength, 435.0,
hRandomSet,Cost, 235.53033271868162, Score, 44.666666666666664,sDepthFirstSearchLowCost,Cost, 418.4431988182278, Score, -43.666666666666664, PathLength, 130.0,sMostConnectedFirst,Cost, 699.049163933471, Score, -45.666666666666664, PathLength, 136.0,
hMinimumConnectivity,Cost, 3233.479266451706, Score, 145.0,sDepthFirstSearchLowCost,Cost, 538.0887522110329, Score, -47.66666666666667, PathLength, 142.0,sMostConnectedFirst,Cost, 3718.614108563157, Score, -242.33333333333334, PathLength, 726.0,
hRandomSet,Cost, 289.8686794250721, Score, 33.66666666666667,sDepthFirstSearchLowCost,Cost, 368.25896310654053, Score, -37.333333333333336, PathLength, 111.0,sMostConnectedFirst,Cost, 456.22434717758955, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 4510.863490947099, Score, 58.16666666666667,sDepthFirstSearchLowCost,Cost, 654.9749499493373, Score, -57.333333333333336, PathLength, 171.0,sMostConnectedFirst,Cost, 892.8998908274358, Score, -59.0, PathLength, 176.0,
hRandomSet,Cost, 275.70305684290764, Score, 50.0,sDepthFirstSearchLowCost,Cost, 543.9818514246557, Score, -53.0, PathLength, 158.0,sMostConnectedFirst,Cost, 681.7264021476444, Score, -47.0, PathLength, 140.0,
hRandomSet,Cost, 339.2927214717058, Score, 50.833333333333336,sDepthFirstSearchLowCost,Cost, 527.3077384568263, Score, -47.66666666666667, PathLength, 142.0,sMostConnectedFirst,Cost, 855.7013790882202, Score, -54.0, PathLength, 161.0,
hMinimumConnectivity,Cost, 22235.833887032364, Score, 63.5,sDepthFirstSearchLowCost,Cost, 563.3461208507457, Score, -56.666666666666664, PathLength, 169.0,sMostConnectedFirst,Cost, 977.5773160337961, Score, -70.33333333333334, PathLength, 210.0,
hRandomSet,Cost, 100.22016563912368, Score, 39.66666666666667,sDepthFirstSearchLowCost,Cost, 485.2926013659051, Score, -43.0, PathLength, 128.0,sMostConnectedFirst,Cost, 538.5318071102531, Score, -36.333333333333336, PathLength, 108.0,
hMinimumConnectivity,Cost, 10651.485683588062, Score, 74.0,sDepthFirstSearchLowCost,Cost, 576.365281194756, Score, -51.33333333333333, PathLength, 153.0,sMostConnectedFirst,Cost, 1498.2767615801026, Score, -96.66666666666667, PathLength, 289.0,
hMinimumConnectivity,Cost, 16198.357150000262, Score, 66.33333333333333,sDepthFirstSearchLowCost,Cost, 211.58134901114772, Score, -27.666666666666668, PathLength, 82.0,sMostConnectedFirst,Cost, 1571.8417283603721, Score, -105.0, PathLength, 314.0,
hRandomSet,Cost, 913.9276017239144, Score, 48.166666666666664,sDepthFirstSearchLowCost,Cost, 676.7119934890188, Score, -64.33333333333333, PathLength, 192.0,sMostConnectedFirst,Cost, 479.276254454685, Score, -32.0, PathLength, 95.0,
hMinimumConnectivity,Cost, 3348.3635148537464, Score, 85.16666666666666,sDepthFirstSearchLowCost,Cost, 440.09717617713994, Score, -43.666666666666664, PathLength, 130.0,sMostConnectedFirst,Cost, 1727.612033292925, Score, -126.66666666666666, PathLength, 379.0,
hRandomSet,Cost, 228.43787041476273, Score, 28.833333333333336,sDepthFirstSearchLowCost,Cost, 273.7968712760482, Score, -30.0, PathLength, 89.0,sMostConnectedFirst,Cost, 447.74512527601655, Score, -27.666666666666668, PathLength, 82.0,
hMinimumConnectivity,Cost, 13674.894325679583, Score, 61.5,sDepthFirstSearchLowCost,Cost, 462.54268347140453, Score, -49.666666666666664, PathLength, 148.0,sMostConnectedFirst,Cost, 1067.2390665752064, Score, -73.33333333333333, PathLength, 219.0,
hRandomSet,Cost, 213.38146409722623, Score, 44.16666666666667,sDepthFirstSearchLowCost,Cost, 462.9340999714514, Score, -42.333333333333336, PathLength, 126.0,sMostConnectedFirst,Cost, 653.7210095148262, Score, -46.0, PathLength, 137.0,
hMinimumConnectivity,Cost, 11840.503247244582, Score, 49.666666666666664,sDepthFirstSearchLowCost,Cost, 247.09565362034073, Score, -29.333333333333332, PathLength, 87.0,sMostConnectedFirst,Cost, 999.8993602933002, Score, -70.0, PathLength, 209.0,
hRandomSet,Cost, 162.400895632963, Score, 42.666666666666664,sDepthFirstSearchLowCost,Cost, 244.54350034299173, Score, -28.333333333333332, PathLength, 84.0,sMostConnectedFirst,Cost, 829.7942291665961, Score, -56.99999999999999, PathLength, 170.0,
hMinimumConnectivity,Cost, 2353.379830364926, Score, 56.83333333333333,sDepthFirstSearchLowCost,Cost, 327.0959468536692, Score, -39.666666666666664, PathLength, 118.0,sMostConnectedFirst,Cost, 1135.899440550894, Score, -74.0, PathLength, 221.0,
hMinimumConnectivity,Cost, 21055.4298372994, Score, 78.33333333333333,sDepthFirstSearchLowCost,Cost, 273.6228255241768, Score, -32.666666666666664, PathLength, 97.0,sMostConnectedFirst,Cost, 1848.3041748110732, Score, -124.0, PathLength, 371.0,
hRandomSet,Cost, 189.73225922971918, Score, 31.166666666666664,sDepthFirstSearchLowCost,Cost, 241.8319747603157, Score, -29.666666666666668, PathLength, 88.0,sMostConnectedFirst,Cost, 497.13607133894885, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 14811.406523556214, Score, 51.33333333333333,sDepthFirstSearchLowCost,Cost, 324.4405109221031, Score, -36.333333333333336, PathLength, 108.0,sMostConnectedFirst,Cost, 1015.4834887130387, Score, -66.33333333333333, PathLength, 198.0,
hRandomSet,Cost, 274.89269746358633, Score, 37.0,sDepthFirstSearchLowCost,Cost, 273.39560593658194, Score, -30.666666666666664, PathLength, 91.0,sMostConnectedFirst,Cost, 603.1399822441491, Score, -43.333333333333336, PathLength, 129.0,
hMinimumConnectivity,Cost, 2353.674155678782, Score, 89.66666666666667,sDepthFirstSearchLowCost,Cost, 525.1746910216176, Score, -52.0, PathLength, 155.0,sMostConnectedFirst,Cost, 1830.3791995183567, Score, -127.33333333333334, PathLength, 381.0,
hMinimumConnectivity,Cost, 12147.244979734343, Score, 78.66666666666666,sDepthFirstSearchLowCost,Cost, 522.1253864607035, Score, -52.0, PathLength, 155.0,sMostConnectedFirst,Cost, 1637.4860234043192, Score, -105.33333333333333, PathLength, 315.0,
hMinimumConnectivity,Cost, 1312.673770515239, Score, 58.166666666666664,sDepthFirstSearchLowCost,Cost, 627.7093442399221, Score, -58.333333333333336, PathLength, 174.0,sMostConnectedFirst,Cost, 875.5166918198122, Score, -57.99999999999999, PathLength, 173.0,
hRandomSet,Cost, 202.14733681215822, Score, 39.5,sDepthFirstSearchLowCost,Cost, 155.04177825640258, Score, -25.666666666666664, PathLength, 76.0,sMostConnectedFirst,Cost, 707.4053274565441, Score, -53.333333333333336, PathLength, 159.0,
hRandomSet,Cost, 63.0137685067774, Score, 25.166666666666664,sDepthFirstSearchLowCost,Cost, 280.48299153612123, Score, -32.0, PathLength, 95.0,sMostConnectedFirst,Cost, 259.2963734699121, Score, -18.333333333333332, PathLength, 54.0,
hRandomSet,Cost, 191.9655963022506, Score, 50.166666666666664,sDepthFirstSearchLowCost,Cost, 475.4015741439679, Score, -46.33333333333333, PathLength, 138.0,sMostConnectedFirst,Cost, 835.2632864887369, Score, -54.0, PathLength, 161.0,
hRandomSet,Cost, 250.1975521568467, Score, 35.0,sDepthFirstSearchLowCost,Cost, 426.42475034946716, Score, -43.0, PathLength, 128.0,sMostConnectedFirst,Cost, 408.15264477352775, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 243.38709327140964, Score, 50.5,sDepthFirstSearchLowCost,Cost, 502.31717227946984, Score, -45.666666666666664, PathLength, 136.0,sMostConnectedFirst,Cost, 859.0218783157871, Score, -55.333333333333336, PathLength, 165.0,
hRandomSet,Cost, 190.36872274006328, Score, 20.0,sDepthFirstSearchLowCost,Cost, 204.36339275663155, Score, -24.333333333333336, PathLength, 72.0,sMostConnectedFirst,Cost, 242.9897286578861, Score, -15.666666666666668, PathLength, 46.0,
hRandomSet,Cost, 147.13745214787758, Score, 55.333333333333336,sDepthFirstSearchLowCost,Cost, 569.6887599182135, Score, -54.333333333333336, PathLength, 162.0,sMostConnectedFirst,Cost, 819.7480241684841, Score, -56.333333333333336, PathLength, 168.0,
