[1000, [MinimumConnectivity,1][RandomSet,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hMinimumConnectivity,Cost, 11334.798246831904, Score, 46.166666666666664,sDepthFirstSearchLowCost,Cost, 593.057885786525, Score, -63.33333333333333, PathLength, 189.0,sLeastConnectedFirst,Cost, 411.49338732796434, Score, -28.999999999999996, PathLength, 86.0,
hRandomSet,Cost, 304.811985784637, Score, 37.333333333333336,sDepthFirstSearchLowCost,Cost, 487.3273462406443, Score, -46.666666666666664, PathLength, 139.0,sLeastConnectedFirst,Cost, 475.5259061482799, Score, -28.000000000000004, PathLength, 83.0,
hRandomSet,Cost, 152.94369135586388, Score, 47.66666666666667,sDepthFirstSearchLowCost,Cost, 611.7210886235936, Score, -61.0, PathLength, 182.0,sLeastConnectedFirst,Cost, 516.955337431687, Score, -34.333333333333336, PathLength, 102.0,
hMinimumConnectivity,Cost, 18519.044916986397, Score, 36.833333333333336,sDepthFirstSearchLowCost,Cost, 497.17847288589684, Score, -43.333333333333336, PathLength, 129.0,sLeastConnectedFirst,Cost, 460.5037204965911, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 17084.740157200875, Score, 35.83333333333333,sDepthFirstSearchLowCost,Cost, 415.31877449593384, Score, -39.33333333333333, PathLength, 117.0,sLeastConnectedFirst,Cost, 428.68475832815164, Score, -32.33333333333333, PathLength, 96.0,
hMinimumConnectivity,Cost, 10349.921245289435, Score, 46.0,sDepthFirstSearchLowCost,Cost, 597.3595408121924, Score, -60.333333333333336, PathLength, 180.0,sLeastConnectedFirst,Cost, 434.48647542539237, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 6704.245635949438, Score, 40.83333333333333,sDepthFirstSearchLowCost,Cost, 618.6609730326977, Score, -58.666666666666664, PathLength, 175.0,sLeastConnectedFirst,Cost, 355.76017212526006, Score, -23.0, PathLength, 68.0,
hRandomSet,Cost, 150.72256780275075, Score, 30.0,sDepthFirstSearchLowCost,Cost, 252.6837002111955, Score, -33.33333333333333, PathLength, 99.0,sLeastConnectedFirst,Cost, 382.5903695260592, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 20067.30802235519, Score, 39.33333333333333,sDepthFirstSearchLowCost,Cost, 586.5440274950483, Score, -58.666666666666664, PathLength, 175.0,sLeastConnectedFirst,Cost, 305.3059216280107, Score, -20.0, PathLength, 59.0,
hMinimumConnectivity,Cost, 19735.598557577654, Score, 33.0,sDepthFirstSearchLowCost,Cost, 403.6443439572092, Score, -40.666666666666664, PathLength, 121.0,sLeastConnectedFirst,Cost, 367.7677109175569, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 95.03480796704507, Score, 31.333333333333336,sDepthFirstSearchLowCost,Cost, 350.4159400037693, Score, -36.333333333333336, PathLength, 108.0,sLeastConnectedFirst,Cost, 446.5460831223603, Score, -26.333333333333332, PathLength, 78.0,
hMinimumConnectivity,Cost, 14853.672783754591, Score, 23.166666666666664,sDepthFirstSearchLowCost,Cost, 252.2674600400978, Score, -29.333333333333332, PathLength, 87.0,sLeastConnectedFirst,Cost, 243.13958093951229, Score, -17.0, PathLength, 50.0,
hMinimumConnectivity,Cost, 6722.617453104746, Score, 39.0,sDepthFirstSearchLowCost,Cost, 548.9561581246855, Score, -60.66666666666667, PathLength, 181.0,sLeastConnectedFirst,Cost, 248.21344172547688, Score, -17.333333333333336, PathLength, 51.0,
hMinimumConnectivity,Cost, 9734.130580888392, Score, 37.5,sDepthFirstSearchLowCost,Cost, 570.0694747604176, Score, -53.666666666666664, PathLength, 160.0,sLeastConnectedFirst,Cost, 315.45068981098495, Score, -21.333333333333336, PathLength, 63.0,
hRandomSet,Cost, 311.9028710842511, Score, 41.0,sDepthFirstSearchLowCost,Cost, 538.464098792454, Score, -52.0, PathLength, 155.0,sLeastConnectedFirst,Cost, 474.7357101282156, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 4795.209793519134, Score, 29.5,sDepthFirstSearchLowCost,Cost, 324.42725735083906, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 358.95372299905847, Score, -24.0, PathLength, 71.0,
hMinimumConnectivity,Cost, 9872.227784161094, Score, 41.5,sDepthFirstSearchLowCost,Cost, 581.4419341746074, Score, -52.666666666666664, PathLength, 157.0,sLeastConnectedFirst,Cost, 442.25952945833876, Score, -30.333333333333336, PathLength, 90.0,
hRandomSet,Cost, 390.89858628087774, Score, 34.0,sDepthFirstSearchLowCost,Cost, 283.68450463775474, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 410.8105028312363, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 159.9197976103085, Score, 37.5,sDepthFirstSearchLowCost,Cost, 354.71363067373017, Score, -38.0, PathLength, 113.0,sLeastConnectedFirst,Cost, 545.8072280075079, Score, -37.0, PathLength, 110.0,
hMinimumConnectivity,Cost, 13034.861611691384, Score, 38.0,sDepthFirstSearchLowCost,Cost, 483.2347399227965, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 367.436646750816, Score, -25.0, PathLength, 74.0,
hMinimumConnectivity,Cost, 11703.250411770692, Score, 44.5,sDepthFirstSearchLowCost,Cost, 545.570897507068, Score, -52.33333333333333, PathLength, 156.0,sLeastConnectedFirst,Cost, 503.26235141154984, Score, -36.666666666666664, PathLength, 109.0,
hRandomSet,Cost, 287.9095744202146, Score, 36.66666666666667,sDepthFirstSearchLowCost,Cost, 392.86815120177954, Score, -37.666666666666664, PathLength, 112.0,sLeastConnectedFirst,Cost, 528.3654538483925, Score, -35.66666666666667, PathLength, 106.0,
hMinimumConnectivity,Cost, 2235.845964821971, Score, 40.66666666666667,sDepthFirstSearchLowCost,Cost, 531.4784541276246, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 485.967413816255, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 23117.92016659797, Score, 29.833333333333336,sDepthFirstSearchLowCost,Cost, 244.41495738267685, Score, -30.0, PathLength, 89.0,sLeastConnectedFirst,Cost, 428.04127860644786, Score, -29.666666666666668, PathLength, 88.0,
hRandomSet,Cost, 161.94123164730934, Score, 36.833333333333336,sDepthFirstSearchLowCost,Cost, 470.1643800817292, Score, -45.0, PathLength, 134.0,sLeastConnectedFirst,Cost, 412.143856164266, Score, -28.666666666666668, PathLength, 85.0,
hRandomSet,Cost, 210.8800452194132, Score, 27.833333333333336,sDepthFirstSearchLowCost,Cost, 328.7907630549854, Score, -34.66666666666667, PathLength, 103.0,sLeastConnectedFirst,Cost, 335.0176156706655, Score, -21.0, PathLength, 62.0,
hMinimumConnectivity,Cost, 2994.6376080706514, Score, 41.16666666666667,sDepthFirstSearchLowCost,Cost, 570.1458538987357, Score, -55.333333333333336, PathLength, 165.0,sLeastConnectedFirst,Cost, 367.0177131565426, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 114.23847103594049, Score, 31.0,sDepthFirstSearchLowCost,Cost, 208.38982947565717, Score, -28.333333333333332, PathLength, 84.0,sLeastConnectedFirst,Cost, 464.4442935832977, Score, -33.666666666666664, PathLength, 100.0,
hMinimumConnectivity,Cost, 10181.363049512975, Score, 34.0,sDepthFirstSearchLowCost,Cost, 428.9765320309274, Score, -40.666666666666664, PathLength, 121.0,sLeastConnectedFirst,Cost, 403.2979014599995, Score, -27.333333333333332, PathLength, 81.0,
hRandomSet,Cost, 174.13410451180656, Score, 43.66666666666667,sDepthFirstSearchLowCost,Cost, 467.69051591399483, Score, -48.333333333333336, PathLength, 144.0,sLeastConnectedFirst,Cost, 526.0381711523443, Score, -39.0, PathLength, 116.0,
hRandomSet,Cost, 114.5450321839749, Score, 43.666666666666664,sDepthFirstSearchLowCost,Cost, 441.5985267986368, Score, -42.0, PathLength, 125.0,sLeastConnectedFirst,Cost, 686.5889793100704, Score, -45.33333333333333, PathLength, 135.0,
hMinimumConnectivity,Cost, 19104.44995349873, Score, 29.666666666666664,sDepthFirstSearchLowCost,Cost, 455.16382349547615, Score, -40.666666666666664, PathLength, 121.0,sLeastConnectedFirst,Cost, 305.67503783889987, Score, -18.666666666666668, PathLength, 55.0,
hRandomSet,Cost, 107.23866945353195, Score, 26.833333333333336,sDepthFirstSearchLowCost,Cost, 205.59510210548547, Score, -26.666666666666668, PathLength, 79.0,sLeastConnectedFirst,Cost, 407.030542488274, Score, -27.0, PathLength, 80.0,
hMinimumConnectivity,Cost, 4615.3497015875555, Score, 44.66666666666667,sDepthFirstSearchLowCost,Cost, 614.376623991519, Score, -59.333333333333336, PathLength, 177.0,sLeastConnectedFirst,Cost, 435.1280710319698, Score, -30.0, PathLength, 89.0,
hRandomSet,Cost, 78.35444515413725, Score, 31.5,sDepthFirstSearchLowCost,Cost, 235.9782580315108, Score, -31.666666666666664, PathLength, 94.0,sLeastConnectedFirst,Cost, 447.4348181712697, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 22570.13509759128, Score, 39.833333333333336,sDepthFirstSearchLowCost,Cost, 509.75093178479653, Score, -52.0, PathLength, 155.0,sLeastConnectedFirst,Cost, 410.6339577636773, Score, -27.666666666666668, PathLength, 82.0,
hRandomSet,Cost, 148.31457764269052, Score, 38.666666666666664,sDepthFirstSearchLowCost,Cost, 456.6620669070324, Score, -45.0, PathLength, 134.0,sLeastConnectedFirst,Cost, 516.4434708875262, Score, -32.33333333333333, PathLength, 96.0,
hRandomSet,Cost, 335.871526394359, Score, 39.33333333333333,sDepthFirstSearchLowCost,Cost, 627.1093206848075, Score, -50.33333333333333, PathLength, 150.0,sLeastConnectedFirst,Cost, 452.10047473310453, Score, -28.333333333333332, PathLength, 84.0,
hRandomSet,Cost, 144.24644001060037, Score, 34.0,sDepthFirstSearchLowCost,Cost, 427.37214777022643, Score, -43.0, PathLength, 128.0,sLeastConnectedFirst,Cost, 330.51316887315147, Score, -25.0, PathLength, 74.0,
hRandomSet,Cost, 360.36538426464443, Score, 30.333333333333332,sDepthFirstSearchLowCost,Cost, 531.2915263614444, Score, -45.666666666666664, PathLength, 136.0,sLeastConnectedFirst,Cost, 237.22842218296967, Score, -15.0, PathLength, 44.0,
hMinimumConnectivity,Cost, 15102.387116769361, Score, 38.16666666666667,sDepthFirstSearchLowCost,Cost, 593.15527626267, Score, -48.333333333333336, PathLength, 144.0,sLeastConnectedFirst,Cost, 442.5279101985687, Score, -28.000000000000004, PathLength, 83.0,
hMinimumConnectivity,Cost, 9976.619410268395, Score, 48.16666666666667,sDepthFirstSearchLowCost,Cost, 620.1221398581962, Score, -63.66666666666667, PathLength, 190.0,sLeastConnectedFirst,Cost, 499.56613274572925, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 5200.571303609679, Score, 40.16666666666667,sDepthFirstSearchLowCost,Cost, 531.4580961870339, Score, -60.333333333333336, PathLength, 180.0,sLeastConnectedFirst,Cost, 273.3831411578609, Score, -20.0, PathLength, 59.0,
hRandomSet,Cost, 140.57180009819882, Score, 45.5,sDepthFirstSearchLowCost,Cost, 668.17261775175, Score, -56.99999999999999, PathLength, 170.0,sLeastConnectedFirst,Cost, 511.47915769352255, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 23740.355629713787, Score, 39.166666666666664,sDepthFirstSearchLowCost,Cost, 627.0870780400105, Score, -53.666666666666664, PathLength, 160.0,sLeastConnectedFirst,Cost, 380.0083414031585, Score, -24.666666666666668, PathLength, 73.0,
hMinimumConnectivity,Cost, 16604.69669487749, Score, 39.5,sDepthFirstSearchLowCost,Cost, 535.1748989483831, Score, -50.33333333333333, PathLength, 150.0,sLeastConnectedFirst,Cost, 419.2331696589166, Score, -28.666666666666668, PathLength, 85.0,
hRandomSet,Cost, 169.47868913456406, Score, 40.333333333333336,sDepthFirstSearchLowCost,Cost, 419.033450193946, Score, -45.0, PathLength, 134.0,sLeastConnectedFirst,Cost, 539.0963179083561, Score, -35.66666666666667, PathLength, 106.0,
hMinimumConnectivity,Cost, 9835.27446601984, Score, 49.5,sDepthFirstSearchLowCost,Cost, 595.3575818111767, Score, -62.0, PathLength, 185.0,sLeastConnectedFirst,Cost, 506.4991408043199, Score, -37.0, PathLength, 110.0,
hMinimumConnectivity,Cost, 3770.555738678498, Score, 31.0,sDepthFirstSearchLowCost,Cost, 325.8307341169649, Score, -31.0, PathLength, 92.0,sLeastConnectedFirst,Cost, 469.1459440322604, Score, -31.0, PathLength, 92.0,
hMinimumConnectivity,Cost, 13085.517296106225, Score, 40.666666666666664,sDepthFirstSearchLowCost,Cost, 585.8477352514401, Score, -53.0, PathLength, 158.0,sLeastConnectedFirst,Cost, 403.3326030319669, Score, -28.333333333333332, PathLength, 84.0,
hMinimumConnectivity,Cost, 25072.1657443147, Score, 38.666666666666664,sDepthFirstSearchLowCost,Cost, 635.119405983948, Score, -62.33333333333333, PathLength, 186.0,sLeastConnectedFirst,Cost, 220.20885802253417, Score, -15.0, PathLength, 44.0,
hMinimumConnectivity,Cost, 15981.695830562858, Score, 39.5,sDepthFirstSearchLowCost,Cost, 493.2769571895737, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 367.6128637270934, Score, -27.333333333333332, PathLength, 81.0,
hMinimumConnectivity,Cost, 13782.69156480027, Score, 37.83333333333333,sDepthFirstSearchLowCost,Cost, 473.78753041091807, Score, -45.0, PathLength, 134.0,sLeastConnectedFirst,Cost, 435.9623293686652, Score, -30.666666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 13449.304300070222, Score, 38.16666666666667,sDepthFirstSearchLowCost,Cost, 552.8826575342994, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 339.3096054466576, Score, -21.333333333333336, PathLength, 63.0,
hMinimumConnectivity,Cost, 14457.361336675896, Score, 44.5,sDepthFirstSearchLowCost,Cost, 673.3769882720693, Score, -60.0, PathLength, 179.0,sLeastConnectedFirst,Cost, 448.9525574099732, Score, -28.999999999999996, PathLength, 86.0,
hMinimumConnectivity,Cost, 10461.304455541595, Score, 43.0,sDepthFirstSearchLowCost,Cost, 655.6337012819887, Score, -63.0, PathLength, 188.0,sLeastConnectedFirst,Cost, 350.4488165162641, Score, -23.0, PathLength, 68.0,
hMinimumConnectivity,Cost, 23710.362075918787, Score, 47.166666666666664,sDepthFirstSearchLowCost,Cost, 573.9817257494514, Score, -64.66666666666666, PathLength, 193.0,sLeastConnectedFirst,Cost, 437.6885337328972, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 11914.15796673322, Score, 33.5,sDepthFirstSearchLowCost,Cost, 517.2651970103728, Score, -54.333333333333336, PathLength, 162.0,sLeastConnectedFirst,Cost, 193.22048425787227, Score, -12.666666666666668, PathLength, 37.0,
hMinimumConnectivity,Cost, 16790.794856074976, Score, 33.166666666666664,sDepthFirstSearchLowCost,Cost, 312.7101244833448, Score, -34.0, PathLength, 101.0,sLeastConnectedFirst,Cost, 476.1353233934953, Score, -32.33333333333333, PathLength, 96.0,
hRandomSet,Cost, 243.05242524986747, Score, 24.0,sDepthFirstSearchLowCost,Cost, 271.8775366211713, Score, -33.0, PathLength, 98.0,sLeastConnectedFirst,Cost, 210.09752496624654, Score, -15.0, PathLength, 44.0,
hMinimumConnectivity,Cost, 15403.74279923693, Score, 36.666666666666664,sDepthFirstSearchLowCost,Cost, 585.6430189920603, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 374.4213861920939, Score, -23.666666666666668, PathLength, 70.0,
hMinimumConnectivity,Cost, 5609.789745820236, Score, 40.0,sDepthFirstSearchLowCost,Cost, 556.8954977693577, Score, -54.333333333333336, PathLength, 162.0,sLeastConnectedFirst,Cost, 408.27520323759865, Score, -25.666666666666664, PathLength, 76.0,
hRandomSet,Cost, 112.25709871087844, Score, 21.5,sDepthFirstSearchLowCost,Cost, 125.52077707084689, Score, -22.666666666666664, PathLength, 67.0,sLeastConnectedFirst,Cost, 280.49998817446595, Score, -20.333333333333332, PathLength, 60.0,
hMinimumConnectivity,Cost, 8362.778408690403, Score, 31.5,sDepthFirstSearchLowCost,Cost, 346.3616206920952, Score, -34.0, PathLength, 101.0,sLeastConnectedFirst,Cost, 485.56369167284214, Score, -28.999999999999996, PathLength, 86.0,
hRandomSet,Cost, 106.53277593302447, Score, 23.333333333333336,sDepthFirstSearchLowCost,Cost, 127.39972255854768, Score, -16.333333333333332, PathLength, 48.0,sLeastConnectedFirst,Cost, 455.6054526633484, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 3693.870716462308, Score, 36.0,sDepthFirstSearchLowCost,Cost, 399.4987890479213, Score, -40.666666666666664, PathLength, 121.0,sLeastConnectedFirst,Cost, 458.39352131283226, Score, -31.333333333333336, PathLength, 93.0,
hRandomSet,Cost, 238.25431992941088, Score, 26.5,sDepthFirstSearchLowCost,Cost, 375.53599438041994, Score, -38.333333333333336, PathLength, 114.0,sLeastConnectedFirst,Cost, 193.29978025714783, Score, -14.666666666666666, PathLength, 43.0,
hMinimumConnectivity,Cost, 14538.001909019215, Score, 35.5,sDepthFirstSearchLowCost,Cost, 536.481422453079, Score, -54.0, PathLength, 161.0,sLeastConnectedFirst,Cost, 230.5314325898591, Score, -17.0, PathLength, 50.0,
hMinimumConnectivity,Cost, 8045.637047755426, Score, 43.666666666666664,sDepthFirstSearchLowCost,Cost, 657.7844466052273, Score, -63.33333333333333, PathLength, 189.0,sLeastConnectedFirst,Cost, 364.87187396057584, Score, -24.0, PathLength, 71.0,
hRandomSet,Cost, 220.20033264919616, Score, 36.666666666666664,sDepthFirstSearchLowCost,Cost, 485.97525050812874, Score, -45.0, PathLength, 134.0,sLeastConnectedFirst,Cost, 416.02580938888093, Score, -28.333333333333332, PathLength, 84.0,
hMinimumConnectivity,Cost, 13923.607567292387, Score, 34.66666666666667,sDepthFirstSearchLowCost,Cost, 380.251843474, Score, -38.333333333333336, PathLength, 114.0,sLeastConnectedFirst,Cost, 425.2410966764128, Score, -31.0, PathLength, 92.0,
hMinimumConnectivity,Cost, 4301.996161394677, Score, 22.666666666666664,sDepthFirstSearchLowCost,Cost, 210.1503395407444, Score, -28.999999999999996, PathLength, 86.0,sLeastConnectedFirst,Cost, 195.90003363046372, Score, -16.333333333333332, PathLength, 48.0,
hRandomSet,Cost, 227.27429616630278, Score, 33.5,sDepthFirstSearchLowCost,Cost, 309.384704954214, Score, -37.333333333333336, PathLength, 111.0,sLeastConnectedFirst,Cost, 447.7057859036746, Score, -29.666666666666668, PathLength, 88.0,
hRandomSet,Cost, 156.21417275794, Score, 29.333333333333336,sDepthFirstSearchLowCost,Cost, 224.56538861229762, Score, -27.666666666666668, PathLength, 82.0,sLeastConnectedFirst,Cost, 408.2192760471169, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 161.37516456210437, Score, 39.5,sDepthFirstSearchLowCost,Cost, 331.352976357869, Score, -33.33333333333333, PathLength, 99.0,sLeastConnectedFirst,Cost, 708.9250601651162, Score, -45.666666666666664, PathLength, 136.0,
hMinimumConnectivity,Cost, 4637.717851655685, Score, 39.66666666666667,sDepthFirstSearchLowCost,Cost, 582.8533701786598, Score, -50.66666666666667, PathLength, 151.0,sLeastConnectedFirst,Cost, 437.707351922091, Score, -28.666666666666668, PathLength, 85.0,
hMinimumConnectivity,Cost, 4596.759784072155, Score, 38.83333333333333,sDepthFirstSearchLowCost,Cost, 514.6992585028202, Score, -52.33333333333333, PathLength, 156.0,sLeastConnectedFirst,Cost, 324.0396981214924, Score, -25.333333333333336, PathLength, 75.0,
hMinimumConnectivity,Cost, 15961.58821790784, Score, 38.0,sDepthFirstSearchLowCost,Cost, 654.0016119026128, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 288.7184164027501, Score, -18.333333333333332, PathLength, 54.0,
hMinimumConnectivity,Cost, 8109.022396730308, Score, 29.0,sDepthFirstSearchLowCost,Cost, 225.30495933557216, Score, -25.0, PathLength, 74.0,sLeastConnectedFirst,Cost, 503.2689440800194, Score, -33.0, PathLength, 98.0,
