[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1][ConstrainedRandomWalk,1][BreadthFirstSearchLowCost,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 357.8162781855564, Score, 61.66666666666666,sDepthFirstSearchLowCost,Cost, 403.55685354559364, Score, -42.66666666666667, PathLength, 127.0,sLeastConnectedFirst,Cost, 302.60960366756194, Score, -22.0, PathLength, 65.0,sConstrainedRandomWalk,Cost, 328.6639071352911, Score, -22.666666666666664, PathLength, 67.0,sBreadthFirstSearchLowCost,Cost, 897.7247542584789, Score, -159.33333333333331, PathLength, 477.0,
hMinimumConnectivity,Cost, 6544.032403535826, Score, 63.75,sDepthFirstSearchLowCost,Cost, 544.7851384231564, Score, -49.333333333333336, PathLength, 147.0,sLeastConnectedFirst,Cost, 480.8770738946547, Score, -31.666666666666664, PathLength, 94.0,sConstrainedRandomWalk,Cost, 523.6139861644497, Score, -38.0, PathLength, 113.0,sBreadthFirstSearchLowCost,Cost, 995.5767256358097, Score, -136.0, PathLength, 407.0,
hMinimumConnectivity,Cost, 16987.429430080363, Score, 96.50000000000001,sDepthFirstSearchLowCost,Cost, 655.4757100763328, Score, -65.33333333333333, PathLength, 195.0,sLeastConnectedFirst,Cost, 647.2250376527902, Score, -39.666666666666664, PathLength, 118.0,sConstrainedRandomWalk,Cost, 2414.0433890649856, Score, -157.66666666666666, PathLength, 472.0,sBreadthFirstSearchLowCost,Cost, 909.8523958822086, Score, -123.33333333333334, PathLength, 369.0,
hRandomSet,Cost, 149.85583925278527, Score, 44.5,sDepthFirstSearchLowCost,Cost, 226.2367947774082, Score, -26.333333333333332, PathLength, 78.0,sLeastConnectedFirst,Cost, 433.95741202980344, Score, -30.0, PathLength, 89.0,sConstrainedRandomWalk,Cost, 488.4284022425573, Score, -32.0, PathLength, 95.0,sBreadthFirstSearchLowCost,Cost, 708.9185753749656, Score, -89.66666666666666, PathLength, 268.0,
hRandomSet,Cost, 114.66498813565723, Score, 36.833333333333336,sDepthFirstSearchLowCost,Cost, 251.5418372922111, Score, -31.666666666666664, PathLength, 94.0,sLeastConnectedFirst,Cost, 471.88216721415705, Score, -31.666666666666664, PathLength, 94.0,sConstrainedRandomWalk,Cost, 362.0638088666159, Score, -23.333333333333332, PathLength, 69.0,sBreadthFirstSearchLowCost,Cost, 671.8874267929253, Score, -60.66666666666667, PathLength, 181.0,
hMinimumConnectivity,Cost, 2958.2254933359286, Score, 65.75,sDepthFirstSearchLowCost,Cost, 436.56497268689594, Score, -43.666666666666664, PathLength, 130.0,sLeastConnectedFirst,Cost, 257.838354946973, Score, -18.333333333333332, PathLength, 54.0,sConstrainedRandomWalk,Cost, 687.848963063716, Score, -46.33333333333333, PathLength, 138.0,sBreadthFirstSearchLowCost,Cost, 1179.025391647342, Score, -154.66666666666666, PathLength, 463.0,
hMinimumConnectivity,Cost, 2642.9130564670054, Score, 77.5,sDepthFirstSearchLowCost,Cost, 549.6873554212139, Score, -54.0, PathLength, 161.0,sLeastConnectedFirst,Cost, 513.3267074618138, Score, -34.66666666666667, PathLength, 103.0,sConstrainedRandomWalk,Cost, 1122.8599392177932, Score, -73.66666666666667, PathLength, 220.0,sBreadthFirstSearchLowCost,Cost, 1134.0183887868482, Score, -147.66666666666666, PathLength, 442.0,
hMinimumConnectivity,Cost, 6264.017528803356, Score, 97.41666666666667,sDepthFirstSearchLowCost,Cost, 528.9817995055429, Score, -63.66666666666667, PathLength, 190.0,sLeastConnectedFirst,Cost, 222.29328323191748, Score, -17.0, PathLength, 50.0,sConstrainedRandomWalk,Cost, 975.1425416402571, Score, -67.0, PathLength, 200.0,sBreadthFirstSearchLowCost,Cost, 1495.41540624223, Score, -242.0, PathLength, 725.0,
hMinimumConnectivity,Cost, 20238.311238944378, Score, 72.25,sDepthFirstSearchLowCost,Cost, 484.141086805659, Score, -45.0, PathLength, 134.0,sLeastConnectedFirst,Cost, 337.00371542833136, Score, -21.333333333333336, PathLength, 63.0,sConstrainedRandomWalk,Cost, 1013.1253532706997, Score, -68.33333333333333, PathLength, 204.0,sBreadthFirstSearchLowCost,Cost, 1106.6460457354547, Score, -154.33333333333331, PathLength, 462.0,
hMinimumConnectivity,Cost, 18614.082933319696, Score, 76.5,sDepthFirstSearchLowCost,Cost, 561.5227082864908, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 327.1492994546451, Score, -21.0, PathLength, 62.0,sConstrainedRandomWalk,Cost, 1243.5859153741192, Score, -86.66666666666667, PathLength, 259.0,sBreadthFirstSearchLowCost,Cost, 1042.9745417332122, Score, -147.33333333333334, PathLength, 441.0,
hRandomSet,Cost, 139.8281968679362, Score, 33.833333333333336,sDepthFirstSearchLowCost,Cost, 163.12419020187895, Score, -22.333333333333332, PathLength, 66.0,sLeastConnectedFirst,Cost, 265.37730216768136, Score, -19.333333333333332, PathLength, 57.0,sConstrainedRandomWalk,Cost, 178.22467319282137, Score, -12.666666666666668, PathLength, 37.0,sBreadthFirstSearchLowCost,Cost, 706.303738474865, Score, -81.0, PathLength, 242.0,
hRandomSet,Cost, 86.3543659256716, Score, 45.833333333333336,sDepthFirstSearchLowCost,Cost, 562.9597062454417, Score, -52.0, PathLength, 155.0,sLeastConnectedFirst,Cost, 490.3337024133421, Score, -30.333333333333336, PathLength, 90.0,sConstrainedRandomWalk,Cost, 204.2023137953013, Score, -14.000000000000002, PathLength, 41.0,sBreadthFirstSearchLowCost,Cost, 664.5723567185677, Score, -87.0, PathLength, 260.0,
hRandomSet,Cost, 217.52675713226375, Score, 49.333333333333336,sDepthFirstSearchLowCost,Cost, 159.77111214371567, Score, -23.666666666666668, PathLength, 70.0,sLeastConnectedFirst,Cost, 652.3533791962063, Score, -38.666666666666664, PathLength, 115.0,sConstrainedRandomWalk,Cost, 399.9562370658387, Score, -26.333333333333332, PathLength, 78.0,sBreadthFirstSearchLowCost,Cost, 1066.0224017065489, Score, -108.66666666666667, PathLength, 325.0,
hRandomSet,Cost, 112.74208484959837, Score, 65.75,sDepthFirstSearchLowCost,Cost, 265.4804624678659, Score, -31.333333333333336, PathLength, 93.0,sLeastConnectedFirst,Cost, 443.51451323485736, Score, -29.666666666666668, PathLength, 88.0,sConstrainedRandomWalk,Cost, 316.0753221062578, Score, -21.0, PathLength, 62.0,sBreadthFirstSearchLowCost,Cost, 1333.8386840703226, Score, -181.0, PathLength, 542.0,
hMinimumConnectivity,Cost, 11556.313347827108, Score, 124.66666666666667,sDepthFirstSearchLowCost,Cost, 483.34999016824685, Score, -50.66666666666667, PathLength, 151.0,sLeastConnectedFirst,Cost, 424.4035256584243, Score, -29.666666666666668, PathLength, 88.0,sConstrainedRandomWalk,Cost, 1780.1952822013654, Score, -123.66666666666666, PathLength, 370.0,sBreadthFirstSearchLowCost,Cost, 2251.7466520998228, Score, -294.6666666666667, PathLength, 883.0,
hMinimumConnectivity,Cost, 1331.0876781368531, Score, 63.583333333333336,sDepthFirstSearchLowCost,Cost, 467.0287103908751, Score, -43.666666666666664, PathLength, 130.0,sLeastConnectedFirst,Cost, 379.2360211241311, Score, -26.0, PathLength, 77.0,sConstrainedRandomWalk,Cost, 631.6017154944632, Score, -44.0, PathLength, 131.0,sBreadthFirstSearchLowCost,Cost, 981.2038465813032, Score, -140.66666666666669, PathLength, 421.0,
hMinimumConnectivity,Cost, 7176.955686035195, Score, 92.66666666666667,sDepthFirstSearchLowCost,Cost, 394.9515292396678, Score, -37.666666666666664, PathLength, 112.0,sLeastConnectedFirst,Cost, 488.94720506196046, Score, -31.333333333333336, PathLength, 93.0,sConstrainedRandomWalk,Cost, 954.1905820025868, Score, -63.66666666666667, PathLength, 190.0,sBreadthFirstSearchLowCost,Cost, 1777.7781000209193, Score, -238.0, PathLength, 713.0,
hRandomSet,Cost, 183.1730164554235, Score, 57.416666666666664,sDepthFirstSearchLowCost,Cost, 149.92321372057674, Score, -21.666666666666668, PathLength, 64.0,sLeastConnectedFirst,Cost, 426.7972972293651, Score, -28.666666666666668, PathLength, 85.0,sConstrainedRandomWalk,Cost, 444.80530461709554, Score, -26.333333333333332, PathLength, 78.0,sBreadthFirstSearchLowCost,Cost, 1305.950125067767, Score, -153.0, PathLength, 458.0,
hRandomSet,Cost, 104.77290958151448, Score, 29.583333333333332,sDepthFirstSearchLowCost,Cost, 238.23330962341726, Score, -28.666666666666668, PathLength, 85.0,sLeastConnectedFirst,Cost, 689.9444820290819, Score, -50.0, PathLength, 149.0,sConstrainedRandomWalk,Cost, 453.0783186963425, Score, -30.666666666666664, PathLength, 91.0,sBreadthFirstSearchLowCost,Cost, 120.67278183064042, Score, -9.0, PathLength, 26.0,
hRandomSet,Cost, 479.5798775139844, Score, 69.58333333333333,sDepthFirstSearchLowCost,Cost, 543.6063084192363, Score, -46.666666666666664, PathLength, 139.0,sLeastConnectedFirst,Cost, 417.985993145023, Score, -25.0, PathLength, 74.0,sConstrainedRandomWalk,Cost, 948.7087901892241, Score, -57.666666666666664, PathLength, 172.0,sBreadthFirstSearchLowCost,Cost, 1253.2008780507156, Score, -149.0, PathLength, 446.0,
hMinimumConnectivity,Cost, 11996.703570990569, Score, 92.25000000000001,sDepthFirstSearchLowCost,Cost, 550.7381897911531, Score, -56.666666666666664, PathLength, 169.0,sLeastConnectedFirst,Cost, 388.49501022806675, Score, -27.333333333333332, PathLength, 81.0,sConstrainedRandomWalk,Cost, 2211.561235907491, Score, -140.66666666666669, PathLength, 421.0,sBreadthFirstSearchLowCost,Cost, 1046.1493134861298, Score, -144.33333333333334, PathLength, 432.0,
hRandomSet,Cost, 76.85616483411351, Score, 42.0,sDepthFirstSearchLowCost,Cost, 75.86614004367395, Score, -13.333333333333334, PathLength, 39.0,sLeastConnectedFirst,Cost, 465.66846517103636, Score, -29.666666666666668, PathLength, 88.0,sConstrainedRandomWalk,Cost, 736.7356686967931, Score, -50.0, PathLength, 149.0,sBreadthFirstSearchLowCost,Cost, 689.6512616611653, Score, -75.0, PathLength, 224.0,
hRandomSet,Cost, 412.4612995593832, Score, 53.33333333333333,sDepthFirstSearchLowCost,Cost, 349.8844957109339, Score, -37.0, PathLength, 110.0,sLeastConnectedFirst,Cost, 293.84807696416624, Score, -22.0, PathLength, 65.0,sConstrainedRandomWalk,Cost, 715.9747100115775, Score, -47.0, PathLength, 140.0,sBreadthFirstSearchLowCost,Cost, 935.8734637850965, Score, -107.33333333333333, PathLength, 321.0,
hMinimumConnectivity,Cost, 16778.895723196085, Score, 100.91666666666666,sDepthFirstSearchLowCost,Cost, 624.3690531225756, Score, -56.00000000000001, PathLength, 167.0,sLeastConnectedFirst,Cost, 522.6676597011983, Score, -33.666666666666664, PathLength, 100.0,sConstrainedRandomWalk,Cost, 1238.8489890332255, Score, -77.66666666666666, PathLength, 232.0,sBreadthFirstSearchLowCost,Cost, 1665.25388640088, Score, -236.33333333333331, PathLength, 708.0,
hRandomSet,Cost, 163.94282085906823, Score, 57.916666666666664,sDepthFirstSearchLowCost,Cost, 468.2500775094457, Score, -40.0, PathLength, 119.0,sLeastConnectedFirst,Cost, 557.3504005171069, Score, -36.333333333333336, PathLength, 108.0,sConstrainedRandomWalk,Cost, 574.7746708122015, Score, -40.666666666666664, PathLength, 121.0,sBreadthFirstSearchLowCost,Cost, 1169.4004527886616, Score, -114.66666666666667, PathLength, 343.0,
hRandomSet,Cost, 133.0657902026083, Score, 43.166666666666664,sDepthFirstSearchLowCost,Cost, 261.6681479658385, Score, -30.666666666666664, PathLength, 91.0,sLeastConnectedFirst,Cost, 364.3427111296378, Score, -24.0, PathLength, 71.0,sConstrainedRandomWalk,Cost, 673.6559602891502, Score, -42.333333333333336, PathLength, 126.0,sBreadthFirstSearchLowCost,Cost, 683.4578803100757, Score, -75.66666666666667, PathLength, 226.0,
hMinimumConnectivity,Cost, 4592.023310085681, Score, 93.49999999999999,sDepthFirstSearchLowCost,Cost, 582.4225866663999, Score, -55.333333333333336, PathLength, 165.0,sLeastConnectedFirst,Cost, 286.2487087230925, Score, -20.333333333333332, PathLength, 60.0,sConstrainedRandomWalk,Cost, 600.5576138119965, Score, -45.0, PathLength, 134.0,sBreadthFirstSearchLowCost,Cost, 1478.4013124499174, Score, -253.33333333333331, PathLength, 759.0,
hMinimumConnectivity,Cost, 5058.262068461737, Score, 99.58333333333333,sDepthFirstSearchLowCost,Cost, 462.7427580948384, Score, -48.0, PathLength, 143.0,sLeastConnectedFirst,Cost, 515.1643107893171, Score, -37.0, PathLength, 110.0,sConstrainedRandomWalk,Cost, 1232.7530882234676, Score, -92.66666666666666, PathLength, 277.0,sBreadthFirstSearchLowCost,Cost, 1401.364622480109, Score, -220.66666666666666, PathLength, 661.0,
hRandomSet,Cost, 224.65339204688127, Score, 38.666666666666664,sDepthFirstSearchLowCost,Cost, 108.39043364591608, Score, -17.666666666666668, PathLength, 52.0,sLeastConnectedFirst,Cost, 469.2805947752207, Score, -31.333333333333336, PathLength, 93.0,sConstrainedRandomWalk,Cost, 530.838186499793, Score, -38.333333333333336, PathLength, 114.0,sBreadthFirstSearchLowCost,Cost, 639.2444056328129, Score, -67.33333333333333, PathLength, 201.0,
hMinimumConnectivity,Cost, 15114.309683156318, Score, 70.75,sDepthFirstSearchLowCost,Cost, 281.979417705295, Score, -32.33333333333333, PathLength, 96.0,sLeastConnectedFirst,Cost, 427.5142391119519, Score, -28.666666666666668, PathLength, 85.0,sConstrainedRandomWalk,Cost, 594.1586167340417, Score, -41.66666666666667, PathLength, 124.0,sBreadthFirstSearchLowCost,Cost, 1459.7818833890815, Score, -180.33333333333331, PathLength, 540.0,
hRandomSet,Cost, 260.51046890169124, Score, 39.83333333333333,sDepthFirstSearchLowCost,Cost, 246.1085515098286, Score, -30.666666666666664, PathLength, 91.0,sLeastConnectedFirst,Cost, 360.758520115138, Score, -26.0, PathLength, 77.0,sConstrainedRandomWalk,Cost, 376.74876063908374, Score, -25.0, PathLength, 74.0,sBreadthFirstSearchLowCost,Cost, 729.239648377709, Score, -77.66666666666666, PathLength, 232.0,
hRandomSet,Cost, 152.45673024383296, Score, 66.75,sDepthFirstSearchLowCost,Cost, 165.56447555617365, Score, -25.0, PathLength, 74.0,sLeastConnectedFirst,Cost, 196.1946221021741, Score, -13.666666666666666, PathLength, 40.0,sConstrainedRandomWalk,Cost, 648.6268950434793, Score, -39.33333333333333, PathLength, 117.0,sBreadthFirstSearchLowCost,Cost, 1426.8218818048144, Score, -189.0, PathLength, 566.0,
hMinimumConnectivity,Cost, 18920.93943135831, Score, 84.16666666666666,sDepthFirstSearchLowCost,Cost, 455.1416002723437, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 440.775388225838, Score, -27.666666666666668, PathLength, 82.0,sConstrainedRandomWalk,Cost, 826.2123510195029, Score, -55.666666666666664, PathLength, 166.0,sBreadthFirstSearchLowCost,Cost, 1531.2076916231133, Score, -208.0, PathLength, 623.0,
hMinimumConnectivity,Cost, 2413.058622832312, Score, 121.5,sDepthFirstSearchLowCost,Cost, 460.59004466034565, Score, -44.666666666666664, PathLength, 133.0,sLeastConnectedFirst,Cost, 455.84539321074897, Score, -31.333333333333336, PathLength, 93.0,sConstrainedRandomWalk,Cost, 2199.167776648877, Score, -153.33333333333334, PathLength, 459.0,sBreadthFirstSearchLowCost,Cost, 1834.7938088179549, Score, -256.6666666666667, PathLength, 769.0,
hMinimumConnectivity,Cost, 9549.199057002807, Score, 122.5,sDepthFirstSearchLowCost,Cost, 600.7720411504628, Score, -61.66666666666667, PathLength, 184.0,sLeastConnectedFirst,Cost, 404.589666316392, Score, -28.999999999999996, PathLength, 86.0,sConstrainedRandomWalk,Cost, 1930.5616837599314, Score, -132.33333333333331, PathLength, 396.0,sBreadthFirstSearchLowCost,Cost, 1774.158313393769, Score, -267.0, PathLength, 800.0,
hMinimumConnectivity,Cost, 19702.375808252684, Score, 65.25,sDepthFirstSearchLowCost,Cost, 498.45944443495955, Score, -47.66666666666667, PathLength, 142.0,sLeastConnectedFirst,Cost, 331.3739026701075, Score, -23.0, PathLength, 68.0,sConstrainedRandomWalk,Cost, 774.4212336320321, Score, -50.33333333333333, PathLength, 150.0,sBreadthFirstSearchLowCost,Cost, 1191.3598749927796, Score, -140.0, PathLength, 419.0,
hRandomSet,Cost, 351.02713784381103, Score, 49.583333333333336,sDepthFirstSearchLowCost,Cost, 472.2483840788498, Score, -42.0, PathLength, 125.0,sLeastConnectedFirst,Cost, 473.17956852781117, Score, -32.33333333333333, PathLength, 96.0,sConstrainedRandomWalk,Cost, 379.00447373787625, Score, -24.333333333333336, PathLength, 72.0,sBreadthFirstSearchLowCost,Cost, 721.1320254793742, Score, -99.66666666666667, PathLength, 298.0,
hRandomSet,Cost, 168.62688607098178, Score, 43.25,sDepthFirstSearchLowCost,Cost, 437.2357645254311, Score, -39.33333333333333, PathLength, 117.0,sLeastConnectedFirst,Cost, 669.2624665143587, Score, -45.0, PathLength, 134.0,sConstrainedRandomWalk,Cost, 361.45469852064815, Score, -23.666666666666668, PathLength, 70.0,sBreadthFirstSearchLowCost,Cost, 561.5774064074162, Score, -65.0, PathLength, 194.0,
hMinimumConnectivity,Cost, 9374.47614488093, Score, 92.66666666666667,sDepthFirstSearchLowCost,Cost, 643.3270233126516, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 553.4191021487051, Score, -34.333333333333336, PathLength, 102.0,sConstrainedRandomWalk,Cost, 1031.3306937359253, Score, -66.0, PathLength, 197.0,sBreadthFirstSearchLowCost,Cost, 1643.5428445842222, Score, -215.33333333333334, PathLength, 645.0,
hMinimumConnectivity,Cost, 3158.039645529493, Score, 55.0,sDepthFirstSearchLowCost,Cost, 585.4094418205259, Score, -54.0, PathLength, 161.0,sLeastConnectedFirst,Cost, 380.6378289434174, Score, -26.0, PathLength, 77.0,sConstrainedRandomWalk,Cost, 720.3204296813599, Score, -45.33333333333333, PathLength, 135.0,sBreadthFirstSearchLowCost,Cost, 947.0203828213777, Score, -94.66666666666667, PathLength, 283.0,
hMinimumConnectivity,Cost, 2736.5538459280524, Score, 79.66666666666667,sDepthFirstSearchLowCost,Cost, 454.53495324379134, Score, -46.0, PathLength, 137.0,sLeastConnectedFirst,Cost, 370.4627694906443, Score, -26.0, PathLength, 77.0,sConstrainedRandomWalk,Cost, 807.0770109334441, Score, -53.333333333333336, PathLength, 159.0,sBreadthFirstSearchLowCost,Cost, 1045.7206717002564, Score, -193.33333333333334, PathLength, 579.0,
hRandomSet,Cost, 480.85621654404116, Score, 75.08333333333333,sDepthFirstSearchLowCost,Cost, 556.1692832565247, Score, -63.0, PathLength, 188.0,sLeastConnectedFirst,Cost, 363.2337560906883, Score, -28.333333333333332, PathLength, 84.0,sConstrainedRandomWalk,Cost, 540.9196168289085, Score, -40.0, PathLength, 119.0,sBreadthFirstSearchLowCost,Cost, 1170.3222691124986, Score, -169.0, PathLength, 506.0,
hMinimumConnectivity,Cost, 21010.163966087573, Score, 98.25,sDepthFirstSearchLowCost,Cost, 479.89898838533264, Score, -46.33333333333333, PathLength, 138.0,sLeastConnectedFirst,Cost, 416.4120730234752, Score, -29.333333333333332, PathLength, 87.0,sConstrainedRandomWalk,Cost, 498.94259717853356, Score, -34.0, PathLength, 101.0,sBreadthFirstSearchLowCost,Cost, 2094.362832093929, Score, -283.33333333333337, PathLength, 849.0,
hMinimumConnectivity,Cost, 12560.426369407169, Score, 61.41666666666667,sDepthFirstSearchLowCost,Cost, 297.5235811198808, Score, -35.333333333333336, PathLength, 105.0,sLeastConnectedFirst,Cost, 473.71865612400705, Score, -33.0, PathLength, 98.0,sConstrainedRandomWalk,Cost, 860.2380629704518, Score, -57.666666666666664, PathLength, 172.0,sBreadthFirstSearchLowCost,Cost, 864.6446372489168, Score, -119.66666666666667, PathLength, 358.0,
hMinimumConnectivity,Cost, 13005.466319865305, Score, 70.91666666666667,sDepthFirstSearchLowCost,Cost, 568.6408509808861, Score, -56.666666666666664, PathLength, 169.0,sLeastConnectedFirst,Cost, 511.38307658970587, Score, -34.0, PathLength, 101.0,sConstrainedRandomWalk,Cost, 568.4416946957988, Score, -40.0, PathLength, 119.0,sBreadthFirstSearchLowCost,Cost, 1199.7538741772128, Score, -153.0, PathLength, 458.0,
