[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandom,Cost, 4.430936229340727, Score, 46.58925925925926,sConstrainedRandomWalk,Cost, 44.275161270038545, Score, -30.88333333333334, PathLength, 91.0,sLowEdgeCost,Cost, 28.37432861103823, Score, -31.950000000000003, PathLength, 94.0,sDepthFirstSearch,Cost, 46.92145880010711, Score, -32.88666666666668, PathLength, 97.0,sDepthFirstSearchLowCost,Cost, 23.98858136940356, Score, -29.570000000000004, PathLength, 87.0,sBreadthFirstSearch,Cost, 59.729578801946616, Score, -90.29000000000002, PathLength, 269.0,sBreadthFirstSearchLowCost,Cost, 57.11302538334292, Score, -87.25666666666666, PathLength, 260.0,sBacktrackPath,Cost, 42.768835476990844, Score, -48.32333333333332, PathLength, 143.0,sLeastConnectedFirst,Cost, 45.0812235000919, Score, -31.020000000000003, PathLength, 92.0,sMostConnectedFirst,Cost, 53.78013392569245, Score, -37.12333333333334, PathLength, 110.0,
hRandomDirection,Cost, 1.8975117944816629, Score, 46.92555555555555,sConstrainedRandomWalk,Cost, 46.717356704721986, Score, -32.31, PathLength, 95.0,sLowEdgeCost,Cost, 30.61244928804646, Score, -33.42, PathLength, 99.0,sDepthFirstSearch,Cost, 44.51316730145404, Score, -31.40333333333334, PathLength, 93.0,sDepthFirstSearchLowCost,Cost, 25.856140165792457, Score, -31.063333333333336, PathLength, 92.0,sBreadthFirstSearch,Cost, 59.1533383684345, Score, -90.82999999999997, PathLength, 271.0,sBreadthFirstSearchLowCost,Cost, 60.73477255720504, Score, -94.63000000000004, PathLength, 282.0,sBacktrackPath,Cost, 36.30414684393061, Score, -43.70666666666666, PathLength, 130.0,sLeastConnectedFirst,Cost, 44.63754028215701, Score, -30.71333333333332, PathLength, 91.0,sMostConnectedFirst,Cost, 49.67322058445725, Score, -34.25333333333334, PathLength, 101.0,
hRandomSet,Cost, 4.4187958013599795, Score, 53.171111111111095,sConstrainedRandomWalk,Cost, 52.86293342602529, Score, -36.74666666666666, PathLength, 109.0,sLowEdgeCost,Cost, 32.93182055779535, Score, -35.15, PathLength, 104.0,sDepthFirstSearch,Cost, 49.79876804729425, Score, -34.77, PathLength, 103.0,sDepthFirstSearchLowCost,Cost, 28.429865657228362, Score, -33.33333333333333, PathLength, 99.0,sBreadthFirstSearch,Cost, 73.44122656036402, Score, -113.2366666666667, PathLength, 338.0,sBreadthFirstSearchLowCost,Cost, 69.97215201449839, Score, -107.25000000000001, PathLength, 320.0,sBacktrackPath,Cost, 41.21196048038833, Score, -47.65333333333332, PathLength, 141.0,sLeastConnectedFirst,Cost, 44.86346216502709, Score, -30.936666666666678, PathLength, 91.0,sMostConnectedFirst,Cost, 57.61652024998001, Score, -39.46333333333334, PathLength, 117.0,
hRandomFixedDistance,Cost, 13.897418768888251, Score, 48.361481481481476,sConstrainedRandomWalk,Cost, 46.559459116434475, Score, -32.11999999999999, PathLength, 95.0,sLowEdgeCost,Cost, 27.269381730225053, Score, -31.35000000000001, PathLength, 93.0,sDepthFirstSearch,Cost, 42.85716390556606, Score, -30.283333333333335, PathLength, 89.0,sDepthFirstSearchLowCost,Cost, 25.80173586423015, Score, -31.06, PathLength, 92.0,sBreadthFirstSearch,Cost, 62.75466269753717, Score, -95.12666666666672, PathLength, 284.0,sBreadthFirstSearchLowCost,Cost, 64.70249771238953, Score, -100.1166666666667, PathLength, 299.0,sBacktrackPath,Cost, 44.77826701878499, Score, -50.54666666666667, PathLength, 150.0,sLeastConnectedFirst,Cost, 44.7414256854322, Score, -30.71333333333333, PathLength, 91.0,sMostConnectedFirst,Cost, 49.15322928885819, Score, -33.93666666666668, PathLength, 100.0,
hLowEdgeCostRandomFixedDistance,Cost, 9.681029394891468, Score, 44.38481481481482,sConstrainedRandomWalk,Cost, 44.95894927834849, Score, -31.22, PathLength, 92.0,sLowEdgeCost,Cost, 18.69849541480547, Score, -24.71, PathLength, 73.0,sDepthFirstSearch,Cost, 44.24624479079711, Score, -30.923333333333336, PathLength, 91.0,sDepthFirstSearchLowCost,Cost, 17.797504722524355, Score, -24.460000000000008, PathLength, 72.0,sBreadthFirstSearch,Cost, 62.62635253306346, Score, -96.55666666666666, PathLength, 288.0,sBreadthFirstSearchLowCost,Cost, 57.42428330622917, Score, -88.94999999999996, PathLength, 265.0,sBacktrackPath,Cost, 25.44570590586864, Score, -33.703333333333326, PathLength, 100.0,sLeastConnectedFirst,Cost, 43.656557080666644, Score, -29.923333333333336, PathLength, 88.0,sMostConnectedFirst,Cost, 56.861288857711386, Score, -39.016666666666666, PathLength, 116.0,
hMinimumConnectivity,Cost, 1338.8046841917485, Score, 95.25444444444446,sConstrainedRandomWalk,Cost, 116.66440157222242, Score, -81.31666666666665, PathLength, 242.0,sLowEdgeCost,Cost, 60.78511867921391, Score, -54.24333333333336, PathLength, 161.0,sDepthFirstSearch,Cost, 75.33984383217296, Score, -51.38999999999999, PathLength, 153.0,sDepthFirstSearchLowCost,Cost, 49.96580663833047, Score, -51.283333333333324, PathLength, 152.0,sBreadthFirstSearch,Cost, 141.90455333736702, Score, -216.94999999999996, PathLength, 649.0,sBreadthFirstSearchLowCost,Cost, 139.598465896764, Score, -215.07000000000008, PathLength, 644.0,sBacktrackPath,Cost, 76.10237060321282, Score, -76.50333333333332, PathLength, 228.0,sLeastConnectedFirst,Cost, 34.95231604080838, Score, -23.88666666666667, PathLength, 70.0,sMostConnectedFirst,Cost, 124.63376264994103, Score, -86.64666666666666, PathLength, 258.0,
hMaxDistance,Cost, 190.75210809267273, Score, 49.51333333333335,sConstrainedRandomWalk,Cost, 50.9122752366647, Score, -35.21333333333334, PathLength, 104.0,sLowEdgeCost,Cost, 27.596479998497465, Score, -31.633333333333326, PathLength, 93.0,sDepthFirstSearch,Cost, 44.17170395383849, Score, -31.06666666666667, PathLength, 92.0,sDepthFirstSearchLowCost,Cost, 27.40129413653657, Score, -32.90999999999999, PathLength, 97.0,sBreadthFirstSearch,Cost, 64.77868054683304, Score, -99.01666666666667, PathLength, 296.0,sBreadthFirstSearchLowCost,Cost, 65.57450647223963, Score, -101.28666666666668, PathLength, 302.0,sBacktrackPath,Cost, 43.30911783258362, Score, -49.30666666666667, PathLength, 146.0,sLeastConnectedFirst,Cost, 44.521608152469874, Score, -30.886666666666656, PathLength, 91.0,sMostConnectedFirst,Cost, 50.091841175352386, Score, -34.300000000000004, PathLength, 101.0,
hRandom,Cost, 4.4449178508083165, Score, 51.093333333333334,sConstrainedRandomWalk,Cost, 48.06549393393756, Score, -32.063333333333325, PathLength, 95.0,sLowEdgeCost,Cost, 30.853480879464904, Score, -32.42666666666667, PathLength, 96.0,sDepthFirstSearch,Cost, 46.151699238784104, Score, -31.460000000000004, PathLength, 93.0,sDepthFirstSearchLowCost,Cost, 30.981616553720077, Score, -32.95333333333335, PathLength, 97.0,sBreadthFirstSearch,Cost, 58.85681807740769, Score, -103.02666666666666, PathLength, 308.0,sBreadthFirstSearchLowCost,Cost, 61.21276143845053, Score, -108.94666666666666, PathLength, 325.0,sBacktrackPath,Cost, 46.99356605026374, Score, -53.73999999999999, PathLength, 160.0,sLeastConnectedFirst,Cost, 43.87688042389833, Score, -29.646666666666658, PathLength, 87.0,sMostConnectedFirst,Cost, 52.454514009170786, Score, -35.576666666666675, PathLength, 105.0,
hRandomDirection,Cost, 2.1616193100175796, Score, 49.34444444444446,sConstrainedRandomWalk,Cost, 46.49467315216745, Score, -31.196666666666694, PathLength, 92.0,sLowEdgeCost,Cost, 32.47178926719403, Score, -33.20333333333333, PathLength, 98.0,sDepthFirstSearch,Cost, 40.840799166473836, Score, -28.043333333333337, PathLength, 83.0,sDepthFirstSearchLowCost,Cost, 29.50923708015988, Score, -31.873333333333324, PathLength, 94.0,sBreadthFirstSearch,Cost, 57.05141356595593, Score, -99.54999999999994, PathLength, 297.0,sBreadthFirstSearchLowCost,Cost, 59.18298004194734, Score, -103.37666666666668, PathLength, 309.0,sBacktrackPath,Cost, 45.1011779549137, Score, -51.74999999999998, PathLength, 154.0,sLeastConnectedFirst,Cost, 44.82420091900203, Score, -30.006666666666664, PathLength, 89.0,sMostConnectedFirst,Cost, 51.827804208694126, Score, -35.1, PathLength, 104.0,
hRandomSet,Cost, 4.01251854599576, Score, 56.68592592592593,sConstrainedRandomWalk,Cost, 56.36239892658565, Score, -37.896666666666675, PathLength, 112.0,sLowEdgeCost,Cost, 32.187696102764825, Score, -33.360000000000014, PathLength, 99.0,sDepthFirstSearch,Cost, 49.825103973304515, Score, -33.94, PathLength, 100.0,sDepthFirstSearchLowCost,Cost, 34.07042755842266, Score, -35.623333333333335, PathLength, 105.0,sBreadthFirstSearch,Cost, 69.03275737016456, Score, -119.64000000000001, PathLength, 357.0,sBreadthFirstSearchLowCost,Cost, 67.97408995063378, Score, -120.07333333333334, PathLength, 359.0,sBacktrackPath,Cost, 55.303605647717724, Score, -60.32, PathLength, 179.0,sLeastConnectedFirst,Cost, 43.55852821121903, Score, -29.213333333333345, PathLength, 86.0,sMostConnectedFirst,Cost, 58.705788955972075, Score, -40.10666666666668, PathLength, 119.0,
hRandomFixedDistance,Cost, 11.957808785531736, Score, 54.5648148148148,sConstrainedRandomWalk,Cost, 48.78307519619791, Score, -32.73333333333333, PathLength, 97.0,sLowEdgeCost,Cost, 34.81120150528954, Score, -34.78333333333333, PathLength, 103.0,sDepthFirstSearch,Cost, 48.56042044008068, Score, -33.08, PathLength, 98.0,sDepthFirstSearchLowCost,Cost, 30.68647412212249, Score, -33.26666666666667, PathLength, 98.0,sBreadthFirstSearch,Cost, 69.30924371109586, Score, -121.29666666666668, PathLength, 362.0,sBreadthFirstSearchLowCost,Cost, 64.6025179901775, Score, -115.29333333333328, PathLength, 344.0,sBacktrackPath,Cost, 48.94576655233904, Score, -55.65000000000002, PathLength, 165.0,sLeastConnectedFirst,Cost, 44.56974506611492, Score, -29.79666666666667, PathLength, 88.0,sMostConnectedFirst,Cost, 51.697087415057304, Score, -35.18333333333332, PathLength, 104.0,
hLowEdgeCostRandomFixedDistance,Cost, 8.66217007375841, Score, 43.73629629629632,sConstrainedRandomWalk,Cost, 46.38366832400937, Score, -31.093333333333334, PathLength, 92.0,sLowEdgeCost,Cost, 18.342569385888062, Score, -22.706666666666674, PathLength, 67.0,sDepthFirstSearch,Cost, 42.675574823778796, Score, -29.13666666666667, PathLength, 86.0,sDepthFirstSearchLowCost,Cost, 18.524467091324496, Score, -23.173333333333336, PathLength, 68.0,sBreadthFirstSearch,Cost, 52.49995981987951, Score, -92.55, PathLength, 276.0,sBreadthFirstSearchLowCost,Cost, 53.73633906972503, Score, -94.66666666666669, PathLength, 283.0,sBacktrackPath,Cost, 28.298644278221982, Score, -38.07333333333331, PathLength, 113.0,sLeastConnectedFirst,Cost, 45.40344915271277, Score, -30.55333333333333, PathLength, 90.0,sMostConnectedFirst,Cost, 46.37664200227604, Score, -31.673333333333336, PathLength, 94.0,
hMinimumConnectivity,Cost, 69.90913711760042, Score, 92.58703703703705,sConstrainedRandomWalk,Cost, 97.29217332617331, Score, -65.22666666666667, PathLength, 194.0,sLowEdgeCost,Cost, 82.68320095919456, Score, -67.00999999999998, PathLength, 200.0,sDepthFirstSearch,Cost, 77.87347908108212, Score, -52.72666666666667, PathLength, 157.0,sDepthFirstSearchLowCost,Cost, 58.320901237854066, Score, -55.876666666666644, PathLength, 166.0,sBreadthFirstSearch,Cost, 109.19737457755356, Score, -188.65000000000003, PathLength, 564.0,sBreadthFirstSearchLowCost,Cost, 107.4622694264491, Score, -188.7133333333334, PathLength, 565.0,sBacktrackPath,Cost, 119.7092138828366, Score, -111.69333333333336, PathLength, 334.0,sLeastConnectedFirst,Cost, 39.910317948829984, Score, -26.61999999999999, PathLength, 78.0,sMostConnectedFirst,Cost, 114.80957983421621, Score, -76.76666666666661, PathLength, 229.0,
hMaxDistance,Cost, 193.35320840584882, Score, 53.88703703703702,sConstrainedRandomWalk,Cost, 52.075625384246095, Score, -34.593333333333334, PathLength, 102.0,sLowEdgeCost,Cost, 36.11266254349354, Score, -36.06666666666667, PathLength, 107.0,sDepthFirstSearch,Cost, 46.99268103519673, Score, -32.28333333333333, PathLength, 95.0,sDepthFirstSearchLowCost,Cost, 33.21515060586075, Score, -34.76666666666669, PathLength, 103.0,sBreadthFirstSearch,Cost, 65.61490114630006, Score, -113.93000000000002, PathLength, 340.0,sBreadthFirstSearchLowCost,Cost, 60.69037991288548, Score, -107.59333333333338, PathLength, 321.0,sBacktrackPath,Cost, 53.65800213359242, Score, -59.55666666666666, PathLength, 177.0,sLeastConnectedFirst,Cost, 45.3069379570842, Score, -30.360000000000003, PathLength, 90.0,sMostConnectedFirst,Cost, 52.53886427316967, Score, -35.83333333333334, PathLength, 106.0,
hRandom,Cost, 4.54049469829676, Score, 45.68370370370371,sConstrainedRandomWalk,Cost, 50.38488375851207, Score, -32.943333333333335, PathLength, 97.0,sLowEdgeCost,Cost, 28.410677540448905, Score, -30.22333333333333, PathLength, 89.0,sDepthFirstSearch,Cost, 49.92776270262564, Score, -31.26, PathLength, 92.0,sDepthFirstSearchLowCost,Cost, 27.090355960504503, Score, -30.44666666666667, PathLength, 90.0,sBreadthFirstSearch,Cost, 66.434673122112, Score, -92.65999999999998, PathLength, 276.0,sBreadthFirstSearchLowCost,Cost, 59.53693267238444, Score, -83.19333333333336, PathLength, 248.0,sBacktrackPath,Cost, 42.150154175286225, Score, -43.98333333333335, PathLength, 130.0,sLeastConnectedFirst,Cost, 45.27592830891231, Score, -31.019999999999982, PathLength, 92.0,sMostConnectedFirst,Cost, 53.248265897545224, Score, -35.42333333333333, PathLength, 105.0,
hRandomDirection,Cost, 2.0824419318129004, Score, 45.834814814814806,sConstrainedRandomWalk,Cost, 45.44118193142066, Score, -30.026666666666664, PathLength, 89.0,sLowEdgeCost,Cost, 30.71704586406315, Score, -31.663333333333334, PathLength, 93.0,sDepthFirstSearch,Cost, 50.84047440034961, Score, -31.73333333333333, PathLength, 94.0,sDepthFirstSearchLowCost,Cost, 27.155062140685118, Score, -30.48666666666666, PathLength, 90.0,sBreadthFirstSearch,Cost, 62.25035468380394, Score, -85.6933333333333, PathLength, 256.0,sBreadthFirstSearchLowCost,Cost, 65.62960929977459, Score, -92.31999999999998, PathLength, 275.0,sBacktrackPath,Cost, 42.37035515896786, Score, -44.73666666666667, PathLength, 133.0,sLeastConnectedFirst,Cost, 45.83617085984267, Score, -31.390000000000008, PathLength, 93.0,sMostConnectedFirst,Cost, 51.75982698303159, Score, -34.46333333333334, PathLength, 102.0,
hRandomSet,Cost, 4.574806922098474, Score, 52.24333333333332,sConstrainedRandomWalk,Cost, 54.06585882000725, Score, -35.79999999999999, PathLength, 106.0,sLowEdgeCost,Cost, 35.012260404416075, Score, -34.81999999999999, PathLength, 103.0,sDepthFirstSearch,Cost, 56.88872921047311, Score, -35.51666666666667, PathLength, 105.0,sDepthFirstSearchLowCost,Cost, 32.36340611748819, Score, -34.30333333333335, PathLength, 101.0,sBreadthFirstSearch,Cost, 77.45119523518039, Score, -106.87, PathLength, 319.0,sBreadthFirstSearchLowCost,Cost, 75.64027821903312, Score, -106.96666666666664, PathLength, 319.0,sBacktrackPath,Cost, 40.118821188310804, Score, -43.276666666666664, PathLength, 128.0,sLeastConnectedFirst,Cost, 43.51286950856707, Score, -29.906666666666688, PathLength, 88.0,sMostConnectedFirst,Cost, 63.9933023828641, Score, -42.73000000000001, PathLength, 127.0,
hRandomFixedDistance,Cost, 4.630274650320875, Score, 46.85555555555557,sConstrainedRandomWalk,Cost, 49.05681133238173, Score, -32.293333333333344, PathLength, 95.0,sLowEdgeCost,Cost, 33.87842616435509, Score, -34.02666666666667, PathLength, 101.0,sDepthFirstSearch,Cost, 50.57925305577214, Score, -31.553333333333327, PathLength, 93.0,sDepthFirstSearchLowCost,Cost, 29.103685001214917, Score, -32.036666666666676, PathLength, 95.0,sBreadthFirstSearch,Cost, 68.40136455895417, Score, -95.70333333333329, PathLength, 286.0,sBreadthFirstSearchLowCost,Cost, 62.106835647449444, Score, -86.92333333333332, PathLength, 259.0,sBacktrackPath,Cost, 36.83213722293981, Score, -40.713333333333345, PathLength, 121.0,sLeastConnectedFirst,Cost, 45.361226713067275, Score, -30.959999999999994, PathLength, 91.0,sMostConnectedFirst,Cost, 56.2415594171194, Score, -37.48999999999999, PathLength, 111.0,
hLowEdgeCostRandomFixedDistance,Cost, 3.477941016638979, Score, 38.72148148148149,sConstrainedRandomWalk,Cost, 50.49602148098083, Score, -33.19999999999998, PathLength, 98.0,sLowEdgeCost,Cost, 12.407979433772457, Score, -16.816666666666663, PathLength, 49.0,sDepthFirstSearch,Cost, 51.43815600073686, Score, -32.22, PathLength, 95.0,sDepthFirstSearchLowCost,Cost, 17.048406694768275, Score, -21.33666666666666, PathLength, 63.0,sBreadthFirstSearch,Cost, 58.311788783837486, Score, -80.73, PathLength, 241.0,sBreadthFirstSearchLowCost,Cost, 49.19549876570661, Score, -70.22333333333336, PathLength, 209.0,sBacktrackPath,Cost, 23.506827348275078, Score, -28.083333333333325, PathLength, 83.0,sLeastConnectedFirst,Cost, 43.77411535464611, Score, -30.193333333333335, PathLength, 89.0,sMostConnectedFirst,Cost, 53.705069484731105, Score, -35.69, PathLength, 106.0,
hMinimumConnectivity,Cost, 72.03894234532319, Score, 81.47518518518514,sConstrainedRandomWalk,Cost, 91.18145554189486, Score, -59.62333333333334, PathLength, 177.0,sLowEdgeCost,Cost, 82.36918868664688, Score, -65.27333333333333, PathLength, 194.0,sDepthFirstSearch,Cost, 88.70675688779876, Score, -54.97666666666666, PathLength, 163.0,sDepthFirstSearchLowCost,Cost, 53.10031764308653, Score, -50.59999999999998, PathLength, 150.0,sBreadthFirstSearch,Cost, 116.70309168063217, Score, -163.55666666666667, PathLength, 489.0,sBreadthFirstSearchLowCost,Cost, 115.00340276478514, Score, -161.61333333333332, PathLength, 483.0,sBacktrackPath,Cost, 87.1557508699119, Score, -79.41999999999999, PathLength, 237.0,sLeastConnectedFirst,Cost, 35.27383837547395, Score, -24.383333333333344, PathLength, 72.0,sMostConnectedFirst,Cost, 111.71950220672583, Score, -73.82999999999997, PathLength, 220.0,
hMaxDistance,Cost, 209.67859822115494, Score, 49.10925925925922,sConstrainedRandomWalk,Cost, 49.3767834064307, Score, -32.68333333333333, PathLength, 97.0,sLowEdgeCost,Cost, 35.191891842347985, Score, -35.04333333333334, PathLength, 104.0,sDepthFirstSearch,Cost, 54.132741166896565, Score, -33.966666666666654, PathLength, 100.0,sDepthFirstSearchLowCost,Cost, 30.334638103489993, Score, -33.146666666666675, PathLength, 98.0,sBreadthFirstSearch,Cost, 73.67949481402805, Score, -102.11666666666659, PathLength, 305.0,sBreadthFirstSearchLowCost,Cost, 67.88400056365143, Score, -95.15999999999997, PathLength, 284.0,sBacktrackPath,Cost, 38.85254856899411, Score, -41.79666666666666, PathLength, 124.0,sLeastConnectedFirst,Cost, 45.29657776055891, Score, -31.073333333333327, PathLength, 92.0,sMostConnectedFirst,Cost, 55.39868011792002, Score, -36.99666666666667, PathLength, 109.0,
hRandom,Cost, 4.06124410834817, Score, 49.06555555555554,sConstrainedRandomWalk,Cost, 43.94195527715662, Score, -31.58666666666666, PathLength, 93.0,sLowEdgeCost,Cost, 25.635144380507683, Score, -30.13999999999999, PathLength, 89.0,sDepthFirstSearch,Cost, 42.079338473395666, Score, -31.14, PathLength, 92.0,sDepthFirstSearchLowCost,Cost, 26.890082540554122, Score, -31.236666666666668, PathLength, 92.0,sBreadthFirstSearch,Cost, 61.74629686278197, Score, -103.21333333333334, PathLength, 308.0,sBreadthFirstSearchLowCost,Cost, 52.68592303609242, Score, -88.17, PathLength, 263.0,sBacktrackPath,Cost, 52.575068600799526, Score, -58.97666666666665, PathLength, 175.0,sLeastConnectedFirst,Cost, 41.67050655590423, Score, -32.03333333333333, PathLength, 95.0,sMostConnectedFirst,Cost, 50.52197570993257, Score, -35.09333333333334, PathLength, 104.0,
hRandomDirection,Cost, 1.8143440554248298, Score, 48.14185185185188,sConstrainedRandomWalk,Cost, 49.42181328324685, Score, -35.676666666666655, PathLength, 106.0,sLowEdgeCost,Cost, 25.717049284848144, Score, -29.906666666666666, PathLength, 88.0,sDepthFirstSearch,Cost, 41.02203578990806, Score, -30.393333333333334, PathLength, 90.0,sDepthFirstSearchLowCost,Cost, 26.053504108426566, Score, -30.03, PathLength, 89.0,sBreadthFirstSearch,Cost, 56.139900222273916, Score, -95.03000000000002, PathLength, 284.0,sBreadthFirstSearchLowCost,Cost, 53.37439364728139, Score, -90.32333333333334, PathLength, 269.0,sBacktrackPath,Cost, 47.63192242132088, Score, -54.64333333333333, PathLength, 162.0,sLeastConnectedFirst,Cost, 40.123681047859, Score, -30.886666666666667, PathLength, 91.0,sMostConnectedFirst,Cost, 52.14460717707688, Score, -36.38666666666666, PathLength, 108.0,
hRandomSet,Cost, 3.9699949729928417, Score, 54.826296296296306,sConstrainedRandomWalk,Cost, 47.511470383517846, Score, -34.520000000000024, PathLength, 102.0,sLowEdgeCost,Cost, 32.000706624235214, Score, -34.72999999999999, PathLength, 103.0,sDepthFirstSearch,Cost, 45.3643403504983, Score, -33.59666666666667, PathLength, 99.0,sDepthFirstSearchLowCost,Cost, 28.417979001251794, Score, -32.426666666666684, PathLength, 96.0,sBreadthFirstSearch,Cost, 61.47981836523106, Score, -102.75000000000001, PathLength, 307.0,sBreadthFirstSearchLowCost,Cost, 67.37678630991974, Score, -114.16333333333328, PathLength, 341.0,sBacktrackPath,Cost, 68.29682502520704, Score, -70.91666666666669, PathLength, 211.0,sLeastConnectedFirst,Cost, 38.30824746488576, Score, -29.486666666666668, PathLength, 87.0,sMostConnectedFirst,Cost, 58.46940565573405, Score, -40.84666666666667, PathLength, 121.0,
hRandomFixedDistance,Cost, 13.845709572821137, Score, 50.52925925925927,sConstrainedRandomWalk,Cost, 44.574470308246006, Score, -32.32000000000001, PathLength, 95.0,sLowEdgeCost,Cost, 27.613925245617892, Score, -31.763333333333343, PathLength, 94.0,sDepthFirstSearch,Cost, 45.05782734151128, Score, -33.53666666666666, PathLength, 99.0,sDepthFirstSearchLowCost,Cost, 25.846866626623452, Score, -30.533333333333335, PathLength, 90.0,sBreadthFirstSearch,Cost, 63.106531163574246, Score, -106.11333333333336, PathLength, 317.0,sBreadthFirstSearchLowCost,Cost, 60.90854794755807, Score, -102.03666666666666, PathLength, 305.0,sBacktrackPath,Cost, 42.561322872539634, Score, -51.58333333333334, PathLength, 153.0,sLeastConnectedFirst,Cost, 40.83564402599823, Score, -31.680000000000003, PathLength, 94.0,sMostConnectedFirst,Cost, 50.762064510496714, Score, -35.19666666666667, PathLength, 104.0,
hLowEdgeCostRandomFixedDistance,Cost, 6.376803818034107, Score, 44.944814814814805,sConstrainedRandomWalk,Cost, 44.53791209866289, Score, -32.33000000000001, PathLength, 95.0,sLowEdgeCost,Cost, 17.434095096576, Score, -22.886666666666667, PathLength, 67.0,sDepthFirstSearch,Cost, 42.55990125898405, Score, -31.536666666666665, PathLength, 93.0,sDepthFirstSearchLowCost,Cost, 15.16784737569438, Score, -20.553333333333345, PathLength, 60.0,sBreadthFirstSearch,Cost, 55.34209564226353, Score, -92.08333333333336, PathLength, 275.0,sBreadthFirstSearchLowCost,Cost, 57.77916177939295, Score, -96.8333333333333, PathLength, 289.0,sBacktrackPath,Cost, 35.805237569910844, Score, -44.21666666666667, PathLength, 131.0,sLeastConnectedFirst,Cost, 39.51879565255397, Score, -30.500000000000004, PathLength, 90.0,sMostConnectedFirst,Cost, 48.30508384234859, Score, -33.56333333333333, PathLength, 99.0,
hMinimumConnectivity,Cost, 1785.346734707523, Score, 96.45666666666668,sConstrainedRandomWalk,Cost, 95.15119315970476, Score, -68.29333333333334, PathLength, 203.0,sLowEdgeCost,Cost, 55.84661871357569, Score, -51.63999999999997, PathLength, 153.0,sDepthFirstSearch,Cost, 58.77226897728587, Score, -43.25666666666666, PathLength, 128.0,sDepthFirstSearchLowCost,Cost, 40.69383680479355, Score, -42.28, PathLength, 125.0,sBreadthFirstSearch,Cost, 115.15581561169152, Score, -193.66333333333333, PathLength, 579.0,sBreadthFirstSearchLowCost,Cost, 115.90863850494054, Score, -196.2433333333334, PathLength, 587.0,sBacktrackPath,Cost, 209.30722738379643, Score, -182.6033333333333, PathLength, 546.0,sLeastConnectedFirst,Cost, 36.129868405626894, Score, -28.443333333333335, PathLength, 84.0,sMostConnectedFirst,Cost, 87.4894260802484, Score, -61.68666666666667, PathLength, 184.0,
hMaxDistance,Cost, 26.5507096273716, Score, 53.62925925925925,sConstrainedRandomWalk,Cost, 49.47479614950966, Score, -36.04666666666668, PathLength, 107.0,sLowEdgeCost,Cost, 32.72637302551006, Score, -35.42333333333332, PathLength, 105.0,sDepthFirstSearch,Cost, 44.88518885546391, Score, -33.12000000000001, PathLength, 98.0,sDepthFirstSearchLowCost,Cost, 28.212624306612106, Score, -32.47000000000002, PathLength, 96.0,sBreadthFirstSearch,Cost, 69.06728270519932, Score, -115.04999999999998, PathLength, 344.0,sBreadthFirstSearchLowCost,Cost, 61.41139243211182, Score, -103.21000000000005, PathLength, 308.0,sBacktrackPath,Cost, 46.303254474820825, Score, -54.33333333333335, PathLength, 162.0,sLeastConnectedFirst,Cost, 40.69933423206022, Score, -31.24333333333334, PathLength, 92.0,sMostConnectedFirst,Cost, 59.26183778242259, Score, -41.76666666666667, PathLength, 124.0,
hRandom,Cost, 4.40037266231074, Score, 46.55814814814813,sConstrainedRandomWalk,Cost, 45.84125138066267, Score, -31.50333333333334, PathLength, 93.0,sLowEdgeCost,Cost, 28.938825963147487, Score, -32.196666666666665, PathLength, 95.0,sDepthFirstSearch,Cost, 50.3805881412137, Score, -32.51333333333334, PathLength, 96.0,sDepthFirstSearchLowCost,Cost, 26.82074703029657, Score, -32.326666666666675, PathLength, 95.0,sBreadthFirstSearch,Cost, 56.435971244492684, Score, -86.1633333333333, PathLength, 257.0,sBreadthFirstSearchLowCost,Cost, 54.861047294566845, Score, -85.28000000000003, PathLength, 254.0,sBacktrackPath,Cost, 53.007683260276046, Score, -56.00000000000001, PathLength, 167.0,sLeastConnectedFirst,Cost, 43.854494201994754, Score, -30.059999999999988, PathLength, 89.0,sMostConnectedFirst,Cost, 45.1224554441306, Score, -32.980000000000004, PathLength, 97.0,
